,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,attendance,day_of_the_week
312,9991,"2007,3,3",19:04,1,1,G大阪,大宮,21,12,14.4,47,18355,7
313,9992,"2007,3,4",16:00,1,2,柏,磐田,42,2,16.9,69,10960,0
314,9993,"2007,3,4",16:04,1,2,名古屋,千葉,26,1,19.2,51,18410,0
315,9994,"2007,3,10",14:04,2,1,甲府,名古屋,35,1,15.1,26,11791,7
316,9995,"2007,3,10",14:04,2,1,広島,柏,38,32,7.3,75,12891,7
317,9996,"2007,3,10",15:04,2,1,磐田,大分,17,9,12.0,58,11452,7
318,9997,"2007,3,10",16:05,2,1,大宮,FC東京,29,2,13.0,34,17023,7
319,9998,"2007,3,10",19:04,2,1,千葉,清水,14,12,10.8,70,15373,7
320,9999,"2007,3,10",19:03,2,1,横浜FC,横浜FM,49,1,10.6,65,13737,7
321,10000,"2007,3,11",14:03,2,2,鹿島,G大阪,52,12,11.4,45,18406,0
322,10001,"2007,3,11",16:01,2,2,新潟,浦和,45,31,2.5,68,40524,0
323,10002,"2007,3,11",16:03,2,2,神戸,川崎F,16,1,8.7,25,14664,0
324,10003,"2007,3,17",13:04,3,1,大分,大宮,22,1,11.6,35,16870,7
325,10004,"2007,3,17",14:02,3,1,浦和,甲府,29,1,11.8,26,39494,7
326,10005,"2007,3,17",15:04,3,1,清水,柏,40,12,10.0,53,11460,7
327,10006,"2007,3,17",16:03,3,1,千葉,鹿島,14,1,7.8,53,14814,7
328,10007,"2007,3,17",16:05,3,1,横浜FM,神戸,41,1,8.0,45,16657,7
329,10008,"2007,3,17",19:05,3,1,川崎F,横浜FC,55,12,6.0,25,18621,7
330,10009,"2007,3,17",19:03,3,1,G大阪,広島,21,1,3.6,49,14123,7
331,10010,"2007,3,18",14:03,3,2,名古屋,新潟,26,1,10.1,29,11620,0
332,10011,"2007,3,18",16:03,3,2,FC東京,磐田,27,1,8.1,28,27046,0
333,10012,"2007,3,31",14:04,4,1,甲府,G大阪,35,12,15.9,37,13064,7
334,10013,"2007,3,31",14:00,4,1,新潟,川崎F,45,32,11.3,56,31500,7
335,10014,"2007,3,31",14:04,4,1,磐田,千葉,17,12,16.5,66,12379,7
336,10015,"2007,3,31",16:00,4,1,大宮,清水,4,12,16.1,61,7737,7
337,10016,"2007,3,31",18:05,4,1,広島,横浜FM,38,12,17.7,78,9337,7
338,10017,"2007,3,31",19:04,4,1,柏,FC東京,42,12,15.0,84,10793,7
339,10018,"2007,3,31",19:04,4,1,神戸,鹿島,16,0,18.6,68,10518,7
340,10019,"2007,4,1",14:00,4,2,横浜FC,名古屋,49,12,20.4,57,10225,0
341,10020,"2007,4,1",16:04,4,2,大分,浦和,22,0,15.4,74,27163,0
342,10021,"2007,4,7",13:01,5,1,甲府,神戸,35,12,17.4,28,8373,7
343,10022,"2007,4,7",14:04,5,1,FC東京,新潟,27,12,17.4,32,21092,7
344,10023,"2007,4,7",14:03,5,1,名古屋,広島,56,12,15.0,53,16825,7
345,10024,"2007,4,7",14:03,5,1,G大阪,川崎F,21,32,13.4,66,18587,7
346,10025,"2007,4,7",16:00,5,1,鹿島,大宮,52,2,14.6,58,10234,7
347,10026,"2007,4,7",16:00,5,1,横浜FM,柏,41,12,15.5,47,18960,7
348,10027,"2007,4,7",19:04,5,1,浦和,磐田,29,14,16.4,49,45025,7
349,10028,"2007,4,8",16:03,5,2,千葉,横浜FC,14,12,15.9,56,15584,0
350,10029,"2007,4,8",16:03,5,2,清水,大分,40,12,15.0,59,13225,0
351,10030,"2007,4,14",13:00,6,1,大宮,名古屋,4,1,23.1,27,6584,7
352,10031,"2007,4,14",14:03,6,1,横浜FC,鹿島,41,6,24.0,31,19367,7
353,10032,"2007,4,14",14:04,6,1,広島,甲府,38,1,19.3,40,7181,7
354,10033,"2007,4,14",15:04,6,1,新潟,G大阪,45,29,10.8,79,32686,7
355,10034,"2007,4,14",15:01,6,1,神戸,千葉,16,1,19.0,32,10983,7
356,10035,"2007,4,14",16:00,6,1,磐田,横浜FM,17,1,17.8,36,11864,7
357,10036,"2007,4,15",15:05,6,2,柏,浦和,28,26,16.9,56,35013,0
358,10037,"2007,4,15",15:00,6,2,川崎F,清水,55,2,19.6,44,21208,0
359,10038,"2007,4,15",16:04,6,2,大分,FC東京,22,26,18.7,33,17431,0
360,10039,"2007,4,21",14:04,7,1,FC東京,横浜FC,27,13,22.4,46,22168,7
361,10040,"2007,4,21",16:03,7,1,浦和,川崎F,29,12,21.9,55,50531,7
362,10041,"2007,4,21",16:03,7,1,千葉,大宮,14,12,19.5,70,9481,7
363,10042,"2007,4,21",16:03,7,1,名古屋,神戸,26,12,20.9,58,10363,7
364,10043,"2007,4,21",18:34,7,1,甲府,柏,35,12,18.8,54,11437,7
365,10044,"2007,4,21",19:04,7,1,清水,鹿島,40,12,17.6,82,12738,7
366,10045,"2007,4,21",19:05,7,1,広島,新潟,38,21,18.3,67,8326,7
367,10046,"2007,4,22",16:01,7,2,横浜FM,大分,41,12,20.8,63,17219,0
368,10047,"2007,4,22",16:03,7,2,G大阪,磐田,21,34,19.9,80,14495,0
369,10048,"2007,4,28",13:03,8,1,横浜FC,清水,41,12,24.0,31,15008,7
370,10049,"2007,4,28",15:05,8,1,大分,G大阪,22,1,21.1,19,20806,7
371,10050,"2007,4,28",16:00,8,1,大宮,甲府,4,12,13.6,60,6628,7
372,10051,"2007,4,28",16:53,8,1,柏,名古屋,42,34,13.2,79,11077,7
373,10052,"2007,4,28",16:03,8,1,神戸,FC東京,16,1,21.3,19,9213,7
374,10053,"2007,4,28",19:01,8,1,新潟,横浜FM,45,12,11.3,66,41283,7
375,10054,"2007,4,28",19:04,8,1,磐田,広島,17,1,14.4,44,10131,7
376,10055,"2007,4,29",15:05,8,2,川崎F,千葉,55,1,21.0,33,21804,0
377,10056,"2007,4,29",16:00,8,2,鹿島,浦和,52,1,18.8,24,36146,0
378,10057,"2007,5,3",14:04,9,1,浦和,千葉,29,1,23.7,33,57440,5
379,10058,"2007,5,3",14:04,9,1,甲府,横浜FC,35,1,24.1,28,16279,5
380,10059,"2007,5,3",16:05,9,1,柏,新潟,48,1,22.1,36,13481,5
381,10060,"2007,5,3",16:05,9,1,FC東京,鹿島,27,1,20.1,43,30436,5
382,10061,"2007,5,3",16:03,9,1,名古屋,大分,26,1,21.0,41,14146,5
383,10062,"2007,5,3",16:03,9,1,神戸,G大阪,16,1,21.1,49,22236,5
384,10063,"2007,5,3",16:04,9,1,広島,大宮,38,12,20.8,46,13220,5
385,10064,"2007,5,3",19:04,9,1,横浜FM,川崎F,41,1,18.3,64,33498,5
386,10065,"2007,5,3",19:05,9,1,清水,磐田,40,1,16.9,76,20318,5
387,10066,"2007,5,6",13:03,10,1,横浜FC,神戸,49,32,17.2,83,4458,0
388,10067,"2007,5,6",13:00,10,1,大分,広島,22,0,18.9,78,20224,0
389,10068,"2007,5,6",14:04,10,1,新潟,甲府,45,32,17.1,73,39507,0
390,10069,"2007,5,6",14:04,10,1,G大阪,清水,21,32,18.3,86,18223,0
391,10070,"2007,5,6",15:04,10,1,鹿島,横浜FM,52,32,19.4,73,13344,0
392,10071,"2007,5,6",16:01,10,1,大宮,浦和,29,32,17.8,84,33162,0
393,10072,"2007,5,6",16:04,10,1,川崎F,FC東京,55,32,16.9,83,14983,0
394,10073,"2007,5,6",16:02,10,1,磐田,名古屋,6,34,17.5,81,23142,0
395,10074,"2007,5,6",19:03,10,1,千葉,柏,14,32,17.9,74,11969,0
396,10075,"2007,5,12",14:05,11,1,横浜FM,名古屋,41,1,22.6,43,19074,7
397,10076,"2007,5,12",14:04,11,1,広島,横浜FC,38,12,21.8,37,13636,7
398,10077,"2007,5,12",15:04,11,1,清水,新潟,40,1,20.1,66,12197,7
399,10078,"2007,5,12",16:04,11,1,柏,大分,42,1,22.7,39,9374,7
400,10079,"2007,5,12",19:00,11,1,鹿島,磐田,52,1,19.9,60,13259,7
401,10080,"2007,5,12",19:04,11,1,FC東京,千葉,27,1,18.8,65,21821,7
402,10081,"2007,5,13",14:04,11,2,甲府,川崎F,35,1,26.5,19,12686,0
403,10082,"2007,5,13",15:03,11,2,神戸,大宮,16,1,22.2,31,7769,0
404,10083,"2007,5,13",16:03,11,2,浦和,G大阪,29,1,22.6,63,55258,0
405,10084,"2007,5,19",13:00,12,1,G大阪,柏,21,42,18.3,58,13765,7
406,10085,"2007,5,19",14:04,12,1,新潟,鹿島,45,12,16.6,69,38268,7
407,10086,"2007,5,19",14:02,12,1,名古屋,浦和,56,0,20.4,51,34347,7
408,10087,"2007,5,19",14:05,12,1,大分,川崎F,22,9,20.9,55,15371,7
409,10088,"2007,5,19",16:00,12,1,大宮,横浜FC,4,23,16.3,82,9466,7
410,10089,"2007,5,19",16:00,12,1,千葉,広島,14,12,20.8,63,10983,7
411,10090,"2007,5,19",19:04,12,1,甲府,清水,35,12,19.9,30,12422,7
412,10091,"2007,5,20",15:04,12,2,磐田,神戸,17,1,22.4,42,12149,0
413,10092,"2007,5,20",16:01,12,2,横浜FM,FC東京,41,1,21.7,29,25811,0
414,10093,"2007,5,26",13:03,13,1,横浜FC,大分,49,1,27.5,38,4935,7
415,10094,"2007,5,26",15:04,13,1,FC東京,名古屋,27,1,27.2,37,22679,7
416,10095,"2007,5,26",15:03,13,1,神戸,柏,16,1,25.9,42,9173,7
417,10096,"2007,5,26",16:03,13,1,鹿島,甲府,52,1,23.9,47,10081,7
418,10097,"2007,5,26",19:04,13,1,千葉,G大阪,14,1,23.7,59,14405,7
419,10098,"2007,5,26",19:04,13,1,広島,清水,38,1,19.6,70,10514,7
420,10099,"2007,5,27",15:04,13,2,浦和,横浜FM,29,1,27.9,31,51829,0
421,10100,"2007,5,27",15:00,13,2,川崎F,大宮,55,2,28.8,24,14033,0
422,10101,"2007,5,27",16:03,13,2,磐田,新潟,17,1,26.7,33,11734,0
423,10102,"2007,6,9",13:04,14,1,柏,大宮,48,12,24.1,44,12730,7
424,10103,"2007,6,9",14:05,14,1,G大阪,横浜FC,21,13,20.3,72,19752,7
425,10104,"2007,6,9",15:04,14,1,新潟,神戸,45,12,23.7,57,38667,7
426,10105,"2007,6,9",15:00,14,1,大分,鹿島,22,12,22.8,53,21804,7
427,10106,"2007,6,9",19:03,14,1,横浜FM,千葉,41,32,20.8,75,23028,7
428,10107,"2007,6,9",19:04,14,1,名古屋,川崎F,56,0,17.3,82,21190,7
429,10108,"2007,6,10",14:02,14,2,甲府,磐田,35,12,20.3,64,11389,0
430,10109,"2007,6,10",16:04,14,2,清水,FC東京,40,1,24.5,55,15322,0
431,10110,"2007,8,1",19:32,14,3,浦和,広島,29,1,28.8,70,38682,4
432,10111,"2007,6,16",13:03,15,1,神戸,大分,16,1,26.5,51,13966,7
433,10112,"2007,6,16",14:05,15,1,川崎F,柏,55,1,31.7,19,15244,7
434,10113,"2007,6,16",15:04,15,1,清水,横浜FM,40,1,25.5,64,15078,7
435,10114,"2007,6,16",16:00,15,1,鹿島,広島,52,1,22.1,53,10524,7
436,10115,"2007,6,16",16:04,15,1,G大阪,名古屋,21,1,28.5,34,20473,7
437,10116,"2007,6,16",19:00,15,1,大宮,新潟,4,1,22.9,49,16795,7
438,10117,"2007,6,16",19:04,15,1,横浜FC,磐田,41,1,23.6,44,13605,7
439,10118,"2007,6,17",16:03,15,2,千葉,甲府,14,1,23.4,55,13229,0
440,10119,"2007,6,17",16:04,15,2,FC東京,浦和,27,1,23.5,59,38439,0
441,10120,"2007,6,20",19:05,16,1,浦和,神戸,4,1,26.1,61,16709,4
442,10121,"2007,6,20",19:04,16,1,柏,鹿島,42,1,23.8,72,10273,4
443,10122,"2007,6,20",19:04,16,1,FC東京,甲府,27,1,24.7,65,17264,4
444,10123,"2007,6,20",19:00,16,1,横浜FM,G大阪,49,1,23.9,70,13956,4
445,10124,"2007,6,20",19:03,16,1,新潟,横浜FC,45,1,25.2,61,36182,4
446,10125,"2007,6,20",19:04,16,1,磐田,大宮,17,1,23.4,82,9292,4
447,10126,"2007,6,20",19:03,16,1,名古屋,清水,26,1,24.3,74,9416,4
448,10127,"2007,6,20",19:04,16,1,広島,川崎F,38,12,22.9,86,6037,4
449,10128,"2007,6,20",19:05,16,1,大分,千葉,22,0,23.7,82,15508,4
450,10129,"2007,6,23",14:04,17,1,清水,浦和,40,1,27.1,57,20300,7
451,10130,"2007,6,23",15:00,17,1,川崎F,磐田,55,1,29.7,32,16614,7
452,10131,"2007,6,23",16:03,17,1,千葉,新潟,14,1,27.6,47,15069,7
453,10132,"2007,6,23",17:03,17,1,横浜FC,柏,49,1,24.3,57,7232,7
454,10133,"2007,6,23",19:04,17,1,甲府,大分,35,12,25.3,61,11298,7
455,10134,"2007,6,23",19:01,17,1,G大阪,FC東京,21,1,25.8,57,15640,7
456,10135,"2007,6,23",19:04,17,1,神戸,広島,16,1,26.8,48,10362,7
457,10136,"2007,6,24",15:00,17,2,大宮,横浜FM,4,32,23.4,71,10051,0
458,10137,"2007,6,24",16:00,17,2,鹿島,名古屋,52,32,23.7,75,14317,0
459,10138,"2007,6,30",13:03,18,1,名古屋,甲府,26,1,32.5,45,10264,7
460,10139,"2007,6,30",14:06,18,1,横浜FC,千葉,41,12,26.9,61,43117,7
461,10140,"2007,6,30",16:00,18,1,鹿島,FC東京,52,12,22.8,71,15712,7
462,10141,"2007,6,30",16:00,18,1,大宮,G大阪,4,12,23.8,67,10049,7
463,10142,"2007,6,30",16:04,18,1,柏,清水,42,12,23.2,71,11489,7
464,10143,"2007,6,30",16:03,18,1,新潟,広島,45,12,24.1,68,40858,7
465,10144,"2007,6,30",19:00,18,1,川崎F,神戸,55,42,23.6,66,17299,7
466,10145,"2007,6,30",19:01,18,1,磐田,浦和,6,14,23.9,80,35072,7
467,10146,"2007,6,30",19:04,18,1,大分,横浜FM,22,12,26.3,69,20315,7
468,10147,"2007,8,11",19:02,19,1,浦和,柏,29,1,30.0,67,47359,7
469,10148,"2007,8,11",19:04,19,1,千葉,川崎F,14,1,27.5,82,16070,7
470,10149,"2007,8,11",19:04,19,1,FC東京,大分,27,1,29.7,60,20689,7
471,10150,"2007,8,11",19:00,19,1,横浜FM,横浜FC,41,1,29.3,66,53916,7
472,10151,"2007,8,11",19:03,19,1,清水,大宮,40,1,26.9,79,15047,7
473,10152,"2007,8,11",19:03,19,1,G大阪,新潟,21,1,28.8,66,18112,7
474,10153,"2007,8,11",19:05,19,1,神戸,磐田,16,1,28.0,78,12624,7
475,10154,"2007,8,12",18:34,19,2,甲府,鹿島,35,1,28.8,58,14316,0
476,10155,"2007,8,12",18:04,19,2,広島,名古屋,38,1,28.1,62,12595,0
477,10156,"2007,8,15",19:03,20,1,鹿島,千葉,52,1,29.8,73,19600,4
478,10157,"2007,8,15",19:00,20,1,大宮,神戸,4,1,32.6,56,6440,4
479,10158,"2007,8,15",19:04,20,1,柏,広島,42,2,30.2,68,10636,4
480,10159,"2007,8,15",19:00,20,1,川崎F,横浜FM,55,1,30.8,64,18095,4
481,10160,"2007,8,15",19:03,20,1,横浜FC,甲府,49,1,29.1,71,5606,4
482,10161,"2007,8,15",19:01,20,1,新潟,名古屋,45,1,29.4,77,42015,4
483,10162,"2007,8,15",19:04,20,1,磐田,FC東京,17,1,29.1,81,14854,4
484,10163,"2007,8,15",19:03,20,1,G大阪,浦和,21,1,30.2,64,20982,4
485,10164,"2007,8,15",19:05,20,1,大分,清水,22,1,29.3,63,20391,4
486,10165,"2007,8,18",19:03,21,1,千葉,磐田,14,12,25.8,69,16718,7
487,10166,"2007,8,18",18:34,21,1,FC東京,柏,27,12,26.8,67,25373,7
488,10167,"2007,8,18",19:05,21,1,横浜FC,G大阪,49,12,25.8,72,8426,7
489,10168,"2007,8,18",18:34,21,1,甲府,浦和,28,12,26.4,68,36756,7
490,10169,"2007,8,18",19:03,21,1,清水,川崎F,40,32,25.2,89,19073,7
491,10170,"2007,8,18",19:03,21,1,名古屋,横浜FM,26,1,28.2,75,15703,7
492,10171,"2007,8,18",18:05,21,1,広島,大分,38,1,29.1,71,10402,7
493,10172,"2007,8,19",18:01,21,2,大宮,鹿島,51,18,30.1,64,13889,0
494,10173,"2007,8,19",19:05,21,2,神戸,新潟,54,42,24.4,81,9116,0
495,10174,"2007,8,25",19:05,22,1,鹿島,横浜FC,52,1,26.6,81,15957,7
496,10175,"2007,8,25",19:04,22,1,浦和,FC東京,29,1,28.4,74,46951,7
497,10176,"2007,8,25",19:05,22,1,柏,千葉,42,1,29.3,70,10801,7
498,10177,"2007,8,25",19:00,22,1,川崎F,G大阪,55,1,28.3,68,19789,7
499,10178,"2007,8,25",19:03,22,1,磐田,甲府,17,1,27.8,82,12757,7
500,10179,"2007,8,25",19:03,22,1,名古屋,大宮,26,1,30.7,39,10804,7
501,10180,"2007,8,25",19:05,22,1,大分,神戸,22,1,28.3,75,17910,7
502,10181,"2007,8,26",19:03,22,2,横浜FM,広島,41,1,27.8,75,19007,0
503,10182,"2007,8,26",18:04,22,2,新潟,清水,45,12,27.5,70,39912,0
504,10183,"2007,8,29",19:04,23,1,大宮,柏,4,14,24.0,76,6149,4
505,10184,"2007,8,29",19:03,23,1,千葉,大分,14,12,24.8,79,10447,4
506,10185,"2007,8,29",19:05,23,1,川崎F,名古屋,55,32,24.9,77,13185,4
507,10186,"2007,8,29",19:03,23,1,横浜FM,磐田,49,34,23.2,90,10828,4
508,10187,"2007,8,29",19:04,23,1,甲府,新潟,35,12,26.1,74,9038,4
509,10188,"2007,8,29",19:03,23,1,清水,横浜FC,40,12,25.6,86,14167,4
510,10189,"2007,8,29",19:04,23,1,G大阪,鹿島,53,32,25.4,76,16152,4
511,10190,"2007,8,29",19:03,23,1,神戸,浦和,54,1,26.9,80,20067,4
512,10191,"2007,8,29",19:04,23,1,広島,FC東京,38,12,24.3,90,7122,4
513,10192,"2007,9,1",18:30,24,1,鹿島,川崎F,52,12,22.1,75,14856,7
514,10193,"2007,9,1",18:03,24,1,浦和,大宮,29,12,22.6,73,49810,7
515,10194,"2007,9,1",18:34,24,1,FC東京,神戸,28,12,22.6,64,23968,7
516,10195,"2007,9,1",19:04,24,1,横浜FC,広島,49,12,23.0,63,6341,7
517,10196,"2007,9,1",19:04,24,1,新潟,千葉,45,12,24.6,63,40488,7
518,10197,"2007,9,1",19:03,24,1,磐田,清水,6,12,23.8,76,33678,7
519,10198,"2007,9,1",19:04,24,1,名古屋,G大阪,26,1,26.0,75,18425,7
520,10199,"2007,9,2",18:32,24,2,柏,横浜FM,28,12,23.7,62,23569,0
521,10200,"2007,9,2",19:05,24,2,大分,甲府,22,1,28.6,65,14830,0
522,10201,"2007,9,15",19:04,25,1,大宮,磐田,4,1,27.1,73,8432,7
523,10202,"2007,9,15",19:03,25,1,千葉,神戸,14,1,26.1,77,13272,7
524,10203,"2007,9,15",19:03,25,1,川崎F,大分,55,1,27.2,73,15535,7
525,10204,"2007,9,15",19:04,25,1,横浜FC,FC東京,28,1,26.7,74,13835,7
526,10205,"2007,9,15",15:04,25,1,清水,甲府,40,1,28.3,77,18108,7
527,10206,"2007,9,15",19:03,25,1,名古屋,鹿島,26,12,26.6,79,13949,7
528,10207,"2007,9,15",14:05,25,1,広島,浦和,38,1,32.5,59,22675,7
529,10208,"2007,9,16",16:05,25,2,新潟,柏,45,1,27.4,73,40574,0
530,10209,"2007,9,16",19:03,25,2,G大阪,横浜FM,21,12,28.7,72,19419,0
531,10210,"2007,9,22",19:05,26,1,鹿島,新潟,52,1,25.0,76,14812,7
532,10211,"2007,9,22",15:01,26,1,大宮,千葉,4,1,32.3,44,8449,7
533,10212,"2007,9,22",19:04,26,1,横浜FM,浦和,41,1,26.1,79,48166,7
534,10213,"2007,9,22",18:34,26,1,甲府,広島,35,12,27.7,61,11606,7
535,10214,"2007,9,22",16:03,26,1,神戸,名古屋,54,2,30.0,55,7793,7
536,10215,"2007,9,22",13:05,26,1,大分,横浜FC,22,1,29.5,66,21371,7
537,10216,"2007,9,23",14:03,26,2,FC東京,清水,27,12,24.7,66,30363,0
538,10217,"2007,9,23",16:03,26,2,磐田,G大阪,17,12,27.0,60,15797,0
539,10218,"2007,9,23",19:04,26,2,柏,川崎F,42,12,21.5,77,10648,0
540,10219,"2007,9,29",13:03,27,1,名古屋,柏,25,32,17.9,84,7553,7
541,10220,"2007,9,29",14:04,27,1,磐田,横浜FC,17,34,19.3,81,10752,7
542,10221,"2007,9,29",16:03,27,1,横浜FM,大宮,41,32,18.8,65,12923,7
543,10222,"2007,9,29",16:03,27,1,神戸,清水,16,0,23.4,60,9097,7
544,10223,"2007,9,29",19:04,27,1,G大阪,大分,21,14,19.2,68,12163,7
545,10224,"2007,9,30",14:04,27,2,広島,鹿島,38,13,24.6,59,13492,0
546,10225,"2007,9,30",15:00,27,2,川崎F,甲府,55,32,16.2,90,13438,0
547,10226,"2007,9,30",15:33,27,2,浦和,新潟,29,32,16.9,91,47755,0
548,10227,"2007,9,30",19:02,27,2,千葉,FC東京,14,32,18.2,81,15346,0
549,10228,"2007,10,6",13:00,28,1,鹿島,神戸,52,1,22.1,45,10503,7
550,10229,"2007,10,6",16:02,28,1,柏,G大阪,42,1,21.9,44,10640,7
551,10230,"2007,10,6",14:04,28,1,FC東京,横浜FM,27,1,23.2,30,21939,7
552,10231,"2007,10,6",16:05,28,1,甲府,千葉,35,1,21.4,52,14037,7
553,10232,"2007,10,6",15:04,28,1,新潟,大宮,45,1,22.4,43,38507,7
554,10233,"2007,10,6",19:04,28,1,清水,名古屋,40,1,21.5,44,14831,7
555,10234,"2007,10,6",14:01,28,1,広島,磐田,38,1,28.4,33,9363,7
556,10235,"2007,10,7",15:03,28,2,浦和,大分,4,1,23.4,50,18511,0
557,10236,"2007,10,7",14:01,28,2,横浜FC,川崎F,28,1,22.7,47,14208,0
558,10237,"2007,10,20",14:00,29,1,大宮,広島,4,1,21.0,52,11038,7
559,10238,"2007,10,20",19:05,29,1,千葉,浦和,14,1,18.0,75,16756,7
560,10239,"2007,10,20",16:00,29,1,川崎F,新潟,55,12,20.6,61,14440,7
561,10240,"2007,10,20",19:03,29,1,横浜FM,清水,41,1,19.2,67,25082,7
562,10241,"2007,10,20",15:04,29,1,磐田,鹿島,6,1,19.1,35,25961,7
563,10242,"2007,10,20",16:03,29,1,神戸,横浜FC,16,1,18.6,33,12318,7
564,10243,"2007,10,20",19:35,29,1,大分,柏,50,1,12.4,53,14671,7
565,10244,"2007,10,21",14:03,29,2,名古屋,FC東京,56,1,19.4,34,18025,0
566,10245,"2007,10,21",14:01,29,2,G大阪,甲府,21,1,20.3,33,16071,0
567,10246,"2007,10,27",16:00,30,1,鹿島,大分,52,32,16.8,99,8036,7
568,10247,"2007,10,27",14:04,30,1,柏,神戸,42,32,16.9,94,8947,7
569,10248,"2007,10,27",14:03,30,1,横浜FC,大宮,49,32,17.0,87,4114,7
570,10249,"2007,10,27",18:30,30,1,甲府,横浜FM,35,32,13.3,76,9056,7
571,10250,"2007,10,27",15:04,30,1,新潟,磐田,45,32,17.4,86,34446,7
572,10251,"2007,10,27",19:03,30,1,清水,G大阪,40,32,16.9,88,15898,7
573,10252,"2007,10,27",13:04,30,1,広島,千葉,38,1,22.3,59,9680,7
574,10253,"2007,10,28",17:03,30,2,浦和,名古屋,29,1,21.4,65,52314,0
575,10254,"2007,10,28",14:05,30,2,FC東京,川崎F,27,1,22.1,50,30494,0
576,10255,"2007,11,10",16:04,31,1,柏,横浜FC,48,34,12.8,92,8990,7
577,10256,"2007,11,10",16:03,31,1,横浜FM,鹿島,41,32,13.6,84,21109,7
578,10257,"2007,11,10",16:04,31,1,新潟,FC東京,45,9,14.9,57,37851,7
579,10258,"2007,11,10",16:03,31,1,名古屋,磐田,56,12,18.7,65,17529,7
580,10259,"2007,11,10",16:04,31,1,G大阪,千葉,21,1,19.6,60,20044,7
581,10260,"2007,11,10",16:04,31,1,神戸,甲府,16,1,20.1,43,11236,7
582,10261,"2007,11,11",13:03,31,2,清水,広島,40,1,20.8,66,16508,0
583,10262,"2007,11,11",16:04,31,2,大宮,大分,1,32,15.1,78,11752,0
584,10263,"2007,11,11",16:04,31,2,川崎F,浦和,55,21,16.1,74,23355,0
585,10264,"2007,11,18",14:05,32,1,鹿島,柏,52,1,17.3,33,18887,0
586,10265,"2007,11,18",14:02,32,1,浦和,清水,29,1,17.4,33,56368,0
587,10266,"2007,11,18",17:00,32,1,千葉,横浜FM,14,1,15.1,33,15678,0
588,10267,"2007,11,18",14:04,32,1,FC東京,G大阪,27,1,17.5,35,30157,0
589,10268,"2007,11,18",17:03,32,1,横浜FC,新潟,41,1,14.0,33,7751,0
590,10269,"2007,11,18",14:00,32,1,甲府,大宮,35,1,16.8,24,15151,0
591,10270,"2007,11,18",14:03,32,1,磐田,川崎F,17,13,13.4,45,13172,0
592,10271,"2007,11,18",14:05,32,1,広島,神戸,38,1,10.4,36,13555,0
593,10272,"2007,11,18",17:05,32,1,大分,名古屋,22,1,9.4,30,27811,0
594,10273,"2007,11,24",14:04,33,1,浦和,鹿島,29,1,13.1,43,62123,7
595,10274,"2007,11,24",14:04,33,1,柏,甲府,42,1,15.8,38,11021,7
596,10275,"2007,11,24",14:00,33,1,FC東京,大宮,27,1,13.3,43,20749,7
597,10276,"2007,11,24",14:05,33,1,川崎F,広島,55,1,14.7,48,16813,7
598,10277,"2007,11,24",14:03,33,1,横浜FM,新潟,41,1,14.1,53,24956,7
599,10278,"2007,11,24",14:04,33,1,清水,千葉,40,1,16.7,46,18577,7
600,10279,"2007,11,24",14:03,33,1,名古屋,横浜FC,26,1,14.6,33,16370,7
601,10280,"2007,11,24",14:04,33,1,G大阪,神戸,21,1,15.2,33,20109,7
602,10281,"2007,11,24",14:05,33,1,大分,磐田,22,1,17.4,41,23381,7
603,10282,"2007,12,1",14:34,34,1,鹿島,清水,52,9,15.1,61,31384,7
604,10283,"2007,12,1",14:30,34,1,大宮,川崎F,1,1,14.3,48,11268,7
605,10284,"2007,12,1",14:33,34,1,千葉,名古屋,14,1,15.4,55,15341,7
606,10285,"2007,12,1",14:34,34,1,横浜FC,浦和,41,1,14.2,58,46697,7
607,10286,"2007,12,1",14:34,34,1,甲府,FC東京,35,1,14.6,37,14777,7
608,10287,"2007,12,1",14:34,34,1,新潟,大分,45,32,12.3,60,37430,7
609,10288,"2007,12,1",14:34,34,1,磐田,柏,17,1,15.0,41,13923,7
610,10289,"2007,12,1",14:34,34,1,神戸,横浜FM,16,1,14.9,47,20687,7
611,10290,"2007,12,1",14:34,34,1,広島,G大阪,38,1,12.1,63,14173,7
612,10803,"2008,3,8",13:02,1,1,G大阪,千葉,21,1,11.1,31,18093,7
613,10804,"2008,3,8",14:04,1,1,FC東京,神戸,27,1,12.3,25,24390,7
614,10805,"2008,3,8",14:05,1,1,横浜FM,浦和,41,1,11.9,31,61246,7
615,10806,"2008,3,8",14:04,1,1,名古屋,京都,56,1,13.3,29,26102,7
616,10807,"2008,3,8",15:04,1,1,清水,大分,40,1,12.0,50,19054,7
617,10808,"2008,3,8",16:03,1,1,鹿島,札幌,52,1,10.4,39,28152,7
618,10809,"2008,3,9",14:04,1,2,柏,磐田,42,9,15.1,36,11210,0
619,10810,"2008,3,9",14:04,1,2,川崎F,東京V,55,1,16.3,29,21020,0
620,10811,"2008,3,9",16:00,1,2,大宮,新潟,1,1,15.6,29,12505,0
621,10812,"2008,3,15",13:05,2,1,大分,柏,22,1,15.3,29,18263,7
622,10813,"2008,3,15",14:04,2,1,浦和,名古屋,29,1,19.9,32,54482,7
623,10814,"2008,3,15",15:04,2,1,磐田,G大阪,6,1,16.4,45,25560,7
624,10815,"2008,3,15",15:00,2,1,神戸,川崎F,16,1,14.7,42,16066,7
