,Unnamed: 0,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,venue_id,day_of_the_week,month,year,holiday,kick_off_time_hour,home_team_id,capacity,away_team_id,home_C大阪,away_C大阪,home_FC東京,away_FC東京,home_G大阪,away_G大阪,home_京都,away_京都,home_仙台,away_仙台,home_千葉,away_千葉,home_名古屋,away_名古屋,home_大分,away_大分,home_大宮,away_大宮,home_山形,away_山形,home_川崎F,away_川崎F,home_広島,away_広島,home_徳島,away_徳島,home_新潟,away_新潟,home_札幌,away_札幌,home_東京V,away_東京V,home_松本,away_松本,home_柏,away_柏,home_横浜FC,away_横浜FC,home_横浜FM,away_横浜FM,home_浦和,away_浦和,home_清水,away_清水,home_湘南,away_湘南,home_甲府,away_甲府,home_磐田,away_磐田,home_神戸,away_神戸,home_福岡,away_福岡,home_鳥栖,away_鳥栖,home_鹿島,away_鹿島,score
65,65,19140,2017-04-22,14:04,8,2,浦和,札幌,埼玉スタジアム2002,18.6,18.6,45.0,29.0,6,4,2017,0,14,20.0,62010,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6
66,66,19141,2017-04-22,14:03,8,2,甲府,C大阪,山梨中銀スタジアム,23.0,23.0,30.0,34.0,6,4,2017,0,14,23.0,15859,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
67,67,19142,2017-04-22,14:04,8,2,広島,仙台,エディオンスタジアム広島,21.2,21.2,27.0,7.0,6,4,2017,0,14,11.0,36894,4.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
68,68,19143,2017-04-22,15:03,8,2,鹿島,磐田,県立カシマサッカースタジアム,19.2,19.2,58.0,52.0,6,4,2017,0,15,28.0,37496,24.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
69,69,19144,2017-04-22,15:03,8,2,柏,横浜FM,日立柏サッカー場,17.5,17.5,56.0,42.0,6,4,2017,0,15,17.0,15109,19.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-3
70,70,19145,2017-04-22,16:03,8,2,新潟,FC東京,デンカビッグスワンスタジアム,13.2,13.2,56.0,10.0,6,4,2017,0,16,13.0,41684,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
71,71,19146,2017-04-22,19:04,8,2,鳥栖,神戸,ベストアメニティスタジアム,17.0,17.0,50.0,15.0,6,4,2017,0,19,27.0,24130,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-3
72,72,19147,2017-04-30,13:03,9,1,清水,仙台,IAIスタジアム日本平,23.0,23.0,50.0,0.0,0,4,2017,0,13,21.0,20248,4.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
73,73,19148,2017-04-30,14:03,9,1,新潟,柏,デンカビッグスワンスタジアム,23.9,23.9,32.0,10.0,0,4,2017,0,14,13.0,41684,17.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-3
74,74,19149,2017-04-30,15:04,9,1,大宮,浦和,NACK5スタジアム大宮,26.8,26.8,21.0,1.0,0,4,2017,0,15,8.0,15491,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
75,75,19150,2017-04-30,15:04,9,1,FC東京,広島,味の素スタジアム,23.2,23.2,43.0,27.0,0,4,2017,0,15,1.0,48999,11.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
76,76,19151,2017-04-30,15:03,9,1,磐田,札幌,ヤマハスタジアム(磐田),23.7,23.7,42.0,17.0,0,4,2017,0,15,24.0,15165,14.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
77,77,19152,2017-04-30,16:03,9,1,鹿島,鳥栖,県立カシマサッカースタジアム,20.7,20.7,52.0,52.0,0,4,2017,0,16,28.0,37496,27.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0
78,78,19153,2017-04-30,16:03,9,1,神戸,甲府,ノエビアスタジアム神戸,21.7,21.7,62.0,12.0,0,4,2017,0,16,25.0,28425,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1
79,79,19154,2017-04-30,17:03,9,1,横浜FM,G大阪,日産スタジアム,21.7,21.7,39.0,41.0,0,4,2017,0,17,19.0,72081,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
80,80,19155,2017-04-30,19:05,9,1,C大阪,川崎F,ヤンマースタジアム長居,20.5,20.5,55.0,18.0,0,4,2017,0,19,0.0,47853,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
81,81,19156,2017-05-04,14:02,10,1,浦和,鹿島,埼玉スタジアム2002,22.2,22.2,42.0,29.0,4,5,2017,1,14,20.0,62010,28.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
82,82,19157,2017-05-05,14:03,10,2,G大阪,清水,市立吹田サッカースタジアム,25.5,25.5,48.0,36.0,5,5,2017,1,14,2.0,39694,21.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
83,83,19158,2017-05-05,15:03,10,2,川崎F,新潟,等々力陸上競技場,24.4,24.4,45.0,55.0,5,5,2017,1,15,10.0,26827,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
84,84,19159,2017-05-06,13:03,10,3,札幌,大宮,札幌ドーム,23.9,23.9,53.0,43.0,6,5,2017,0,13,14.0,39856,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
85,85,19160,2017-05-06,14:03,10,3,柏,C大阪,日立柏サッカー場,27.8,27.8,59.0,42.0,6,5,2017,0,14,17.0,15109,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
86,86,19161,2017-05-06,19:05,10,3,広島,神戸,エディオンスタジアム広島,23.5,23.5,72.0,7.0,6,5,2017,0,19,11.0,36894,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
87,87,19162,2017-05-07,14:05,10,4,仙台,FC東京,ユアテックスタジアム仙台,21.5,21.5,28.0,19.0,0,5,2017,0,14,4.0,19694,1.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
88,88,19163,2017-05-07,14:03,10,4,甲府,磐田,山梨中銀スタジアム,27.2,27.2,20.0,34.0,0,5,2017,0,14,23.0,15859,24.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,-2
89,89,19164,2017-05-07,17:04,10,4,鳥栖,横浜FM,ベストアメニティスタジアム,24.1,24.1,30.0,15.0,0,5,2017,0,17,27.0,24130,19.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
90,90,19165,2017-05-14,13:03,11,1,清水,鳥栖,IAIスタジアム日本平,23.8,23.8,58.0,0.0,0,5,2017,0,13,21.0,20248,27.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
91,91,19166,2017-05-14,14:03,11,1,鹿島,神戸,県立カシマサッカースタジアム,18.4,18.4,84.0,52.0,0,5,2017,0,14,28.0,37496,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
92,92,19167,2017-05-14,14:03,11,1,横浜FM,甲府,ニッパツ三ツ沢球技場,21.5,21.5,59.0,11.0,0,5,2017,0,14,19.0,15440,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-1
