,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,attendance,venue_id,day_of_the_week,month,year,kick_off_time_hour,home_team_id,capacity,away_team_id
191,9381,2006-09-09,18:34,22,1,FC東京,甲府,味の素スタジアム,12,27.5,79.0,21382,27,6,9,2006,18,1,48999,23
192,9382,2006-09-09,19:04,22,1,千葉,清水,フクダ電子アリーナ,12,26.2,86.0,13463,14,6,9,2006,19,5,19470,21
193,9383,2006-09-09,19:00,22,1,磐田,新潟,ヤマハスタジアム(磐田),1,27.0,90.0,11471,17,6,9,2006,19,24,15165,13
194,9384,2006-09-09,19:04,22,1,G大阪,C大阪,万博記念競技場,1,29.4,64.0,20463,21,6,9,2006,19,2,21000,0
195,9385,2006-09-09,19:04,22,1,大分,福岡,九州石油ドーム,0,25.8,86.0,26841,22,6,9,2006,19,7,31997,26
196,9386,2006-09-10,19:04,22,2,鹿島,京都,県立カシマサッカースタジアム,1,27.3,77.0,9142,52,0,9,2006,19,28,37496,3
197,9387,2006-09-10,19:05,22,2,大宮,浦和,埼玉スタジアム2002,1,28.6,75.0,35059,29,0,9,2006,19,8,62010,20
198,9388,2006-09-16,14:04,23,1,京都,FC東京,京都市西京極総合運動公園陸上競技場兼球技場,12,26.1,59.0,8440,23,6,9,2006,14,3,20588,1
199,9389,2006-09-16,14:04,23,1,大分,G大阪,九州石油ドーム,27,26.3,88.0,25384,22,6,9,2006,14,7,31997,2
200,9390,2006-09-16,15:04,23,1,清水,鹿島,国立競技場,12,25.3,46.0,20800,28,6,9,2006,15,21,54224,28
201,9391,2006-09-16,19:04,23,1,浦和,広島,埼玉スタジアム2002,12,21.3,76.0,39123,29,6,9,2006,19,20,62010,11
202,9392,2006-09-16,19:00,23,1,名古屋,新潟,名古屋市瑞穂陸上競技場,12,24.2,58.0,9308,26,6,9,2006,19,6,20223,13
203,9393,2006-09-16,19:04,23,1,C大阪,千葉,大阪長居スタジアム,1,25.0,57.0,19036,31,6,9,2006,19,0,47853,5
204,9394,2006-09-16,19:04,23,1,福岡,横浜FM,東平尾公園博多の森球技場,34,23.1,88.0,12519,46,6,9,2006,19,26,22331,19
205,9395,2006-09-17,19:04,23,2,川崎F,磐田,等々力陸上競技場,32,21.3,88.0,15482,55,0,9,2006,19,10,26827,24
206,9396,2006-09-17,19:04,23,2,甲府,大宮,山梨県小瀬スポーツ公園陸上競技場,12,22.3,79.0,10150,35,0,9,2006,19,23,15859,8
207,9397,2006-09-23,15:04,24,1,浦和,清水,埼玉スタジアム2002,1,23.3,58.0,48378,29,6,9,2006,15,20,62010,21
208,9398,2006-09-23,15:05,24,1,横浜FM,名古屋,日産スタジアム,1,23.6,42.0,21665,41,6,9,2006,15,19,72081,6
209,9399,2006-09-23,15:02,24,1,福岡,C大阪,東平尾公園博多の森球技場,1,22.9,55.0,12654,46,6,9,2006,15,26,22331,0
210,9400,2006-09-23,15:34,24,1,磐田,大分,ヤマハスタジアム(磐田),9,25.2,43.0,11218,17,6,9,2006,15,24,15165,7
211,9401,2006-09-23,16:00,24,1,広島,大宮,広島ビッグアーチ,1,25.3,41.0,10265,38,6,9,2006,16,11,36894,8
212,9402,2006-09-23,18:34,24,1,千葉,京都,フクダ電子アリーナ,26,20.3,64.0,10857,14,6,9,2006,18,5,19470,3
213,9403,2006-09-23,19:03,24,1,G大阪,川崎F,万博記念競技場,1,19.8,57.0,17544,21,6,9,2006,19,2,21000,10
214,9404,2006-09-24,15:04,24,2,鹿島,FC東京,県立カシマサッカースタジアム,1,23.0,52.0,17398,52,0,9,2006,15,28,37496,1
215,9405,2006-09-24,15:04,24,2,新潟,甲府,新潟スタジアム,1,21.4,47.0,40422,39,0,9,2006,15,13,41684,23
216,9406,2006-09-30,15:03,25,1,FC東京,新潟,味の素スタジアム,1,25.3,49.0,24136,27,6,9,2006,15,1,48999,13
217,9407,2006-09-30,15:04,25,1,川崎F,広島,等々力陸上競技場,12,24.7,54.0,12029,55,6,9,2006,15,10,26827,11
218,9408,2006-09-30,15:04,25,1,横浜FM,磐田,日産スタジアム,12,24.3,53.0,25435,41,6,9,2006,15,19,72081,24
219,9409,2006-09-30,17:04,25,1,京都,浦和,京都市西京極総合運動公園陸上競技場兼球技場,1,23.4,49.0,16492,23,6,9,2006,17,3,20588,20
220,9410,2006-09-30,18:31,25,1,千葉,大分,フクダ電子アリーナ,1,21.8,80.0,10609,14,6,9,2006,18,5,19470,7
221,9411,2006-09-30,19:04,25,1,大宮,名古屋,さいたま市浦和駒場スタジアム,12,22.3,78.0,8223,4,6,9,2006,19,8,21500,6
222,9412,2006-09-30,19:04,25,1,C大阪,鹿島,大阪長居スタジアム,1,23.8,45.0,15186,31,6,9,2006,19,0,47853,28
223,9413,2006-10-01,15:04,25,2,甲府,G大阪,山梨県小瀬スポーツ公園陸上競技場,32,19.8,76.0,15462,35,0,10,2006,15,23,15859,2
224,9414,2006-10-01,15:04,25,2,清水,福岡,日本平スタジアム,32,19.5,81.0,10807,40,0,10,2006,15,21,20248,26
225,9415,2006-10-06,19:05,26,1,京都,大宮,京都市西京極総合運動公園陸上競技場兼球技場,1,21.6,68.0,5237,23,5,10,2006,19,3,20588,8
226,9416,2006-10-07,15:04,26,2,浦和,千葉,埼玉スタジアム2002,1,23.0,45.0,48952,29,6,10,2006,15,20,62010,5
227,9417,2006-10-07,15:01,26,2,川崎F,大分,等々力陸上競技場,1,24.0,40.0,10282,55,6,10,2006,15,10,26827,7
228,9418,2006-10-07,18:05,26,2,甲府,広島,山梨県小瀬スポーツ公園陸上競技場,1,18.9,45.0,10222,35,6,10,2006,18,23,15859,11
229,9419,2006-10-07,14:04,26,2,新潟,横浜FM,新潟スタジアム,32,16.3,69.0,35603,39,6,10,2006,14,13,41684,19
230,9420,2006-10-07,15:04,26,2,磐田,G大阪,静岡スタジアムエコパ,1,24.4,36.0,21066,57,6,10,2006,15,24,51697,2
231,9421,2006-10-07,14:04,26,2,名古屋,FC東京,名古屋市瑞穂陸上競技場,1,23.5,40.0,10840,26,6,10,2006,14,6,20223,1
232,9422,2006-10-07,15:04,26,2,C大阪,清水,大阪長居第2陸上競技場,26,20.6,49.0,7013,32,6,10,2006,15,0,15516,21
233,9423,2006-10-07,15:02,26,2,福岡,鹿島,東平尾公園博多の森球技場,1,22.8,59.0,12181,46,6,10,2006,15,26,22331,28
234,9424,2006-10-14,15:04,27,1,鹿島,千葉,県立カシマサッカースタジアム,1,19.1,46.0,15315,52,6,10,2006,15,28,37496,5
235,9425,2006-10-14,19:04,27,1,川崎F,甲府,等々力陸上競技場,12,17.9,54.0,14383,55,6,10,2006,19,10,26827,23
236,9426,2006-10-14,15:04,27,1,新潟,京都,新潟スタジアム,1,21.6,45.0,36272,39,6,10,2006,15,13,41684,3
237,9427,2006-10-14,15:04,27,1,磐田,大宮,ヤマハスタジアム(磐田),12,22.0,46.0,11490,17,6,10,2006,15,24,15165,8
238,9428,2006-10-14,14:02,27,1,名古屋,清水,名古屋市瑞穂陸上競技場,13,23.5,51.0,9888,26,6,10,2006,14,6,20223,21
239,9429,2006-10-14,14:04,27,1,G大阪,横浜FM,万博記念競技場,1,26.3,45.0,16281,21,6,10,2006,14,2,21000,19
240,9430,2006-10-14,14:04,27,1,大分,C大阪,熊本県民総合運動公園陸上競技場,1,33.1,26.0,12843,50,6,10,2006,14,7,30684,0
241,9431,2006-10-15,15:04,27,2,浦和,福岡,さいたま市浦和駒場スタジアム,1,21.8,47.0,17541,4,0,10,2006,15,20,21500,26
242,9432,2006-10-15,15:05,27,2,広島,FC東京,広島ビッグアーチ,1,24.4,43.0,11689,38,0,10,2006,15,11,36894,1
243,9433,2006-10-21,16:03,28,1,浦和,川崎F,埼玉スタジアム2002,1,18.9,65.0,50134,29,6,10,2006,16,20,62010,10
244,9434,2006-10-21,15:04,28,1,千葉,大宮,フクダ電子アリーナ,1,20.3,54.0,12863,14,6,10,2006,15,5,19470,8
245,9435,2006-10-21,14:04,28,1,横浜FM,鹿島,日産スタジアム,1,21.3,52.0,24333,41,6,10,2006,14,19,72081,28
246,9436,2006-10-21,13:04,28,1,甲府,名古屋,山梨県小瀬スポーツ公園陸上競技場,1,24.3,42.0,9747,35,6,10,2006,13,23,15859,6
247,9437,2006-10-21,15:04,28,1,清水,新潟,日本平スタジアム,1,21.8,66.0,13244,40,6,10,2006,15,21,20248,13
248,9438,2006-10-21,14:04,28,1,京都,大分,京都市西京極総合運動公園陸上競技場兼球技場,1,23.1,40.0,8491,23,6,10,2006,14,3,20588,7
249,9439,2006-10-21,15:04,28,1,福岡,磐田,東平尾公園博多の森球技場,1,24.8,37.0,16445,46,6,10,2006,15,26,22331,24
250,9440,2006-10-22,15:04,28,2,FC東京,G大阪,味の素スタジアム,12,21.8,60.0,36161,27,0,10,2006,15,1,48999,2
251,9441,2006-10-22,15:05,28,2,C大阪,広島,大阪長居第2陸上競技場,12,24.8,47.0,7897,32,0,10,2006,15,0,15516,11
252,9442,2006-10-28,14:00,29,1,大宮,FC東京,さいたま市浦和駒場スタジアム,12,21.3,51.0,10074,4,6,10,2006,14,8,21500,1
253,9443,2006-10-28,14:04,29,1,川崎F,京都,等々力陸上競技場,2,22.1,52.0,10505,55,6,10,2006,14,10,26827,3
254,9444,2006-10-28,14:04,29,1,甲府,C大阪,山梨県小瀬スポーツ公園陸上競技場,1,22.5,45.0,9852,35,6,10,2006,14,23,15859,0
255,9445,2006-10-28,14:04,29,1,新潟,福岡,新潟スタジアム,1,20.3,48.0,38203,39,6,10,2006,14,13,41684,26
256,9446,2006-10-28,14:05,29,1,磐田,浦和,ヤマハスタジアム(磐田),2,22.2,66.0,16162,17,6,10,2006,14,24,15165,20
257,9447,2006-10-28,14:00,29,1,名古屋,千葉,豊田スタジアム,9,22.9,37.0,18534,56,6,10,2006,14,6,41255,5
258,9448,2006-10-28,14:04,29,1,広島,横浜FM,広島ビッグアーチ,1,23.0,55.0,16162,38,6,10,2006,14,11,36894,19
259,9449,2006-10-29,15:04,29,2,G大阪,清水,万博記念競技場,26,22.2,43.0,19170,21,0,10,2006,15,2,21000,21
260,9450,2006-10-29,15:05,29,2,大分,鹿島,九州石油ドーム,1,21.1,49.0,28690,22,0,10,2006,15,7,31997,28
261,9451,2006-11-11,15:05,30,1,鹿島,G大阪,県立カシマサッカースタジアム,29,19.5,66.0,14663,52,6,11,2006,15,28,37496,2
262,9452,2006-11-11,15:04,30,1,浦和,横浜FM,埼玉スタジアム2002,34,14.8,83.0,52582,29,6,11,2006,15,20,62010,19
263,9453,2006-11-11,15:01,30,1,千葉,新潟,フクダ電子アリーナ,32,17.6,84.0,11286,14,6,11,2006,15,5,19470,13
264,9454,2006-11-11,15:04,30,1,FC東京,川崎F,味の素スタジアム,37,14.8,77.0,23251,27,6,11,2006,15,1,48999,10
265,9455,2006-11-11,15:04,30,1,清水,大宮,日本平スタジアム,32,16.1,90.0,9079,40,6,11,2006,15,21,20248,8
266,9456,2006-11-11,15:04,30,1,京都,甲府,京都市西京極総合運動公園陸上競技場兼球技場,12,15.5,87.0,5566,23,6,11,2006,15,3,20588,23
267,9457,2006-11-11,15:03,30,1,C大阪,磐田,大阪長居第2陸上競技場,34,16.8,77.0,7873,32,6,11,2006,15,0,15516,24
268,9458,2006-11-11,15:05,30,1,福岡,広島,東平尾公園博多の森球技場,34,14.1,80.0,11505,46,6,11,2006,15,26,22331,11
269,9459,2006-11-11,15:05,30,1,大分,名古屋,九州石油ドーム,0,15.6,77.0,19273,22,6,11,2006,15,7,31997,6
270,9460,2006-11-18,14:01,31,1,大宮,鹿島,埼玉スタジアム2002,1,13.7,42.0,12094,29,6,11,2006,14,8,62010,28
271,9461,2006-11-18,14:04,31,1,川崎F,福岡,等々力陸上競技場,12,14.6,38.0,12871,55,6,11,2006,14,10,26827,26
272,9462,2006-11-18,14:05,31,1,横浜FM,清水,日産スタジアム,12,14.4,36.0,20258,41,6,11,2006,14,19,72081,21
273,9463,2006-11-18,14:04,31,1,甲府,大分,山梨県小瀬スポーツ公園陸上競技場,12,13.4,38.0,9156,35,6,11,2006,14,23,15859,7
274,9464,2006-11-18,14:04,31,1,磐田,FC東京,ヤマハスタジアム(磐田),12,14.7,52.0,14406,17,6,11,2006,14,24,15165,1
275,9465,2006-11-18,14:04,31,1,名古屋,浦和,豊田スタジアム,0,13.1,62.0,32109,56,6,11,2006,14,6,41255,20
276,9466,2006-11-18,14:04,31,1,広島,京都,広島ビッグアーチ,32,8.4,76.0,8182,38,6,11,2006,14,11,36894,3
277,9467,2006-11-19,15:05,31,2,新潟,C大阪,新潟スタジアム,14,13.2,53.0,40393,39,0,11,2006,15,13,41684,0
278,9468,2006-11-19,15:05,31,2,G大阪,千葉,万博記念競技場,32,12.6,83.0,16950,21,0,11,2006,15,2,21000,5
279,9469,2006-11-23,15:00,32,1,鹿島,新潟,県立カシマサッカースタジアム,12,13.1,49.0,12178,52,4,11,2006,15,28,37496,13
280,9470,2006-11-23,15:04,32,1,浦和,甲府,埼玉スタジアム2002,12,13.4,48.0,57781,29,4,11,2006,15,20,62010,23
281,9471,2006-11-23,15:01,32,1,千葉,広島,フクダ電子アリーナ,12,14.3,48.0,12049,14,4,11,2006,15,5,19470,11
282,9472,2006-11-23,15:04,32,1,FC東京,横浜FM,味の素スタジアム,12,12.3,45.0,23553,27,4,11,2006,15,1,48999,19
283,9473,2006-11-23,15:04,32,1,清水,川崎F,日本平スタジアム,12,14.4,60.0,12172,40,4,11,2006,15,21,20248,10
284,9474,2006-11-23,15:04,32,1,京都,磐田,京都市西京極総合運動公園陸上競技場兼球技場,12,12.1,59.0,13785,23,4,11,2006,15,3,20588,24
285,9475,2006-11-23,15:04,32,1,C大阪,名古屋,大阪長居第2陸上競技場,12,13.3,45.0,8737,32,4,11,2006,15,0,15516,6
286,9476,2006-11-23,15:05,32,1,福岡,G大阪,東平尾公園博多の森球技場,32,11.1,84.0,20187,46,4,11,2006,15,26,22331,2
287,9477,2006-11-23,15:00,32,1,大分,大宮,九州石油ドーム,0,13.5,72.0,15841,22,4,11,2006,15,7,31997,8
288,9478,2006-11-26,14:04,33,1,大宮,C大阪,埼玉スタジアム2002,12,15.9,44.0,9285,29,0,11,2006,14,8,62010,0
289,9479,2006-11-26,14:03,33,1,FC東京,浦和,味の素スタジアム,29,11.2,58.0,41528,27,0,11,2006,14,1,48999,20
290,9480,2006-11-26,14:00,33,1,川崎F,鹿島,等々力陸上競技場,12,13.4,49.0,17518,55,0,11,2006,14,10,26827,28
291,9481,2006-11-26,14:00,33,1,横浜FM,大分,日産スタジアム,12,13.3,46.0,24895,41,0,11,2006,14,19,72081,7
292,9482,2006-11-26,14:03,33,1,甲府,千葉,山梨県小瀬スポーツ公園陸上競技場,12,9.1,50.0,15069,35,0,11,2006,14,23,15859,5
293,9483,2006-11-26,14:00,33,1,磐田,清水,静岡スタジアムエコパ,12,17.1,63.0,37711,57,0,11,2006,14,24,51697,21
294,9484,2006-11-26,14:02,33,1,名古屋,福岡,名古屋市瑞穂陸上競技場,14,14.1,66.0,10707,26,0,11,2006,14,6,20223,26
295,9485,2006-11-26,14:05,33,1,G大阪,京都,万博記念競技場,14,14.3,73.0,16768,21,0,11,2006,14,2,21000,3
296,9486,2006-11-26,14:02,33,1,広島,新潟,広島ビッグアーチ,32,13.8,91.0,11214,38,0,11,2006,14,11,36894,13
297,9487,2006-12-02,14:02,34,1,鹿島,磐田,県立カシマサッカースタジアム,1,14.8,40.0,16433,52,6,12,2006,14,28,37496,24
298,9488,2006-12-02,14:04,34,1,浦和,G大阪,埼玉スタジアム2002,1,15.6,34.0,62241,29,6,12,2006,14,20,62010,2
299,9489,2006-12-02,14:00,34,1,千葉,横浜FM,フクダ電子アリーナ,1,14.8,36.0,17175,14,6,12,2006,14,5,19470,19
300,9490,2006-12-02,14:04,34,1,新潟,大宮,新潟スタジアム,32,8.1,72.0,33993,39,6,12,2006,14,13,41684,8
301,9491,2006-12-02,14:04,34,1,清水,広島,日本平スタジアム,1,14.5,31.0,13581,40,6,12,2006,14,21,20248,11
302,9492,2006-12-02,14:04,34,1,京都,名古屋,京都市西京極総合運動公園陸上競技場兼球技場,12,13.3,48.0,9110,23,6,12,2006,14,3,20588,6
303,9493,2006-12-02,14:04,34,1,C大阪,川崎F,大阪長居第2陸上競技場,34,12.1,72.0,9278,32,6,12,2006,14,0,15516,10
304,9494,2006-12-02,14:04,34,1,福岡,甲府,東平尾公園博多の森球技場,12,11.2,40.0,14703,46,6,12,2006,14,26,22331,23
305,9495,2006-12-02,14:04,34,1,大分,FC東京,九州石油ドーム,12,13.1,44.0,20854,22,6,12,2006,14,7,31997,1
306,9985,2007-03-03,14:03,1,1,FC東京,広島,味の素スタジアム,1,14.8,54.0,25257,27,6,3,2007,14,1,48999,11
307,9986,2007-03-03,14:05,1,1,横浜FM,甲府,日産スタジアム,12,14.8,58.0,24466,41,6,3,2007,14,19,72081,23
308,9987,2007-03-03,14:05,1,1,大分,新潟,九州石油ドーム,1,19.8,54.0,20039,22,6,3,2007,14,7,31997,13
309,9988,2007-03-03,15:00,1,1,川崎F,鹿島,等々力陸上競技場,2,15.4,60.0,20295,55,6,3,2007,15,10,26827,28
310,9989,2007-03-03,15:03,1,1,清水,神戸,日本平スタジアム,12,15.3,64.0,18333,40,6,3,2007,15,21,20248,25
311,9990,2007-03-03,16:03,1,1,浦和,横浜FC,埼玉スタジアム2002,2,15.2,64.0,57188,29,6,3,2007,16,20,62010,18
312,9991,2007-03-03,19:04,1,1,G大阪,大宮,万博記念競技場,12,14.4,47.0,18355,21,6,3,2007,19,2,21000,8
313,9992,2007-03-04,16:00,1,2,柏,磐田,日立柏サッカー場,2,16.9,69.0,10960,42,0,3,2007,16,17,15109,24
314,9993,2007-03-04,16:04,1,2,名古屋,千葉,名古屋市瑞穂陸上競技場,1,19.2,51.0,18410,26,0,3,2007,16,6,20223,5
315,9994,2007-03-10,14:04,2,1,甲府,名古屋,山梨県小瀬スポーツ公園陸上競技場,1,15.1,26.0,11791,35,6,3,2007,14,23,15859,6
316,9995,2007-03-10,14:04,2,1,広島,柏,広島ビッグアーチ,32,7.3,75.0,12891,38,6,3,2007,14,11,36894,17
317,9996,2007-03-10,15:04,2,1,磐田,大分,ヤマハスタジアム(磐田),9,12.0,58.0,11452,17,6,3,2007,15,24,15165,7
318,9997,2007-03-10,16:05,2,1,大宮,FC東京,埼玉スタジアム2002,2,13.0,34.0,17023,29,6,3,2007,16,8,62010,1
319,9998,2007-03-10,19:04,2,1,千葉,清水,フクダ電子アリーナ,12,10.8,70.0,15373,14,6,3,2007,19,5,19470,21
320,9999,2007-03-10,19:03,2,1,横浜FC,横浜FM,横浜市三ツ沢公園球技場,1,10.6,65.0,13737,49,6,3,2007,19,18,15440,19
321,10000,2007-03-11,14:03,2,2,鹿島,G大阪,県立カシマサッカースタジアム,12,11.4,45.0,18406,52,0,3,2007,14,28,37496,2
322,10001,2007-03-11,16:01,2,2,新潟,浦和,東北電力ビッグスワンスタジアム,31,2.5,68.0,40524,45,0,3,2007,16,13,41684,20
323,10002,2007-03-11,16:03,2,2,神戸,川崎F,ホームズスタジアム神戸,1,8.7,25.0,14664,16,0,3,2007,16,25,28425,10
324,10003,2007-03-17,13:04,3,1,大分,大宮,九州石油ドーム,1,11.6,35.0,16870,22,6,3,2007,13,7,31997,8
325,10004,2007-03-17,14:02,3,1,浦和,甲府,埼玉スタジアム2002,1,11.8,26.0,39494,29,6,3,2007,14,20,62010,23
326,10005,2007-03-17,15:04,3,1,清水,柏,日本平スタジアム,12,10.0,53.0,11460,40,6,3,2007,15,21,20248,17
327,10006,2007-03-17,16:03,3,1,千葉,鹿島,フクダ電子アリーナ,1,7.8,53.0,14814,14,6,3,2007,16,5,19470,28
328,10007,2007-03-17,16:05,3,1,横浜FM,神戸,日産スタジアム,1,8.0,45.0,16657,41,6,3,2007,16,19,72081,25
329,10008,2007-03-17,19:05,3,1,川崎F,横浜FC,等々力陸上競技場,12,6.0,25.0,18621,55,6,3,2007,19,10,26827,18
330,10009,2007-03-17,19:03,3,1,G大阪,広島,万博記念競技場,1,3.6,49.0,14123,21,6,3,2007,19,2,21000,11
331,10010,2007-03-18,14:03,3,2,名古屋,新潟,名古屋市瑞穂陸上競技場,1,10.1,29.0,11620,26,0,3,2007,14,6,20223,13
332,10011,2007-03-18,16:03,3,2,FC東京,磐田,味の素スタジアム,1,8.1,28.0,27046,27,0,3,2007,16,1,48999,24
333,10012,2007-03-31,14:04,4,1,甲府,G大阪,山梨県小瀬スポーツ公園陸上競技場,12,15.9,37.0,13064,35,6,3,2007,14,23,15859,2
334,10013,2007-03-31,14:00,4,1,新潟,川崎F,東北電力ビッグスワンスタジアム,32,11.3,56.0,31500,45,6,3,2007,14,13,41684,10
335,10014,2007-03-31,14:04,4,1,磐田,千葉,ヤマハスタジアム(磐田),12,16.5,66.0,12379,17,6,3,2007,14,24,15165,5
336,10015,2007-03-31,16:00,4,1,大宮,清水,さいたま市浦和駒場スタジアム,12,16.1,61.0,7737,4,6,3,2007,16,8,21500,21
337,10016,2007-03-31,18:05,4,1,広島,横浜FM,広島ビッグアーチ,12,17.7,78.0,9337,38,6,3,2007,18,11,36894,19
338,10017,2007-03-31,19:04,4,1,柏,FC東京,日立柏サッカー場,12,15.0,84.0,10793,42,6,3,2007,19,17,15109,1
339,10018,2007-03-31,19:04,4,1,神戸,鹿島,ホームズスタジアム神戸,0,18.6,68.0,10518,16,6,3,2007,19,25,28425,28
340,10019,2007-04-01,14:00,4,2,横浜FC,名古屋,横浜市三ツ沢公園球技場,12,20.4,57.0,10225,49,0,4,2007,14,18,15440,6
341,10020,2007-04-01,16:04,4,2,大分,浦和,九州石油ドーム,0,15.4,74.0,27163,22,0,4,2007,16,7,31997,20
342,10021,2007-04-07,13:01,5,1,甲府,神戸,山梨県小瀬スポーツ公園陸上競技場,12,17.4,28.0,8373,35,6,4,2007,13,23,15859,25
343,10022,2007-04-07,14:04,5,1,FC東京,新潟,味の素スタジアム,12,17.4,32.0,21092,27,6,4,2007,14,1,48999,13
344,10023,2007-04-07,14:03,5,1,名古屋,広島,豊田スタジアム,12,15.0,53.0,16825,56,6,4,2007,14,6,41255,11
345,10024,2007-04-07,14:03,5,1,G大阪,川崎F,万博記念競技場,32,13.4,66.0,18587,21,6,4,2007,14,2,21000,10
346,10025,2007-04-07,16:00,5,1,鹿島,大宮,県立カシマサッカースタジアム,2,14.6,58.0,10234,52,6,4,2007,16,28,37496,8
347,10026,2007-04-07,16:00,5,1,横浜FM,柏,日産スタジアム,12,15.5,47.0,18960,41,6,4,2007,16,19,72081,17
348,10027,2007-04-07,19:04,5,1,浦和,磐田,埼玉スタジアム2002,14,16.4,49.0,45025,29,6,4,2007,19,20,62010,24
349,10028,2007-04-08,16:03,5,2,千葉,横浜FC,フクダ電子アリーナ,12,15.9,56.0,15584,14,0,4,2007,16,5,19470,18
350,10029,2007-04-08,16:03,5,2,清水,大分,日本平スタジアム,12,15.0,59.0,13225,40,0,4,2007,16,21,20248,7
351,10030,2007-04-14,13:00,6,1,大宮,名古屋,さいたま市浦和駒場スタジアム,1,23.1,27.0,6584,4,6,4,2007,13,8,21500,6
352,10031,2007-04-14,14:03,6,1,横浜FC,鹿島,日産スタジアム,6,24.0,31.0,19367,41,6,4,2007,14,18,72081,28
353,10032,2007-04-14,14:04,6,1,広島,甲府,広島ビッグアーチ,1,19.3,40.0,7181,38,6,4,2007,14,11,36894,23
354,10033,2007-04-14,15:04,6,1,新潟,G大阪,東北電力ビッグスワンスタジアム,29,10.8,79.0,32686,45,6,4,2007,15,13,41684,2
355,10034,2007-04-14,15:01,6,1,神戸,千葉,ホームズスタジアム神戸,1,19.0,32.0,10983,16,6,4,2007,15,25,28425,5
356,10035,2007-04-14,16:00,6,1,磐田,横浜FM,ヤマハスタジアム(磐田),1,17.8,36.0,11864,17,6,4,2007,16,24,15165,19
357,10036,2007-04-15,15:05,6,2,柏,浦和,国立競技場,26,16.9,56.0,35013,28,0,4,2007,15,17,54224,20
358,10037,2007-04-15,15:00,6,2,川崎F,清水,等々力陸上競技場,2,19.6,44.0,21208,55,0,4,2007,15,10,26827,21
359,10038,2007-04-15,16:04,6,2,大分,FC東京,九州石油ドーム,26,18.7,33.0,17431,22,0,4,2007,16,7,31997,1
360,10039,2007-04-21,14:04,7,1,FC東京,横浜FC,味の素スタジアム,13,22.4,46.0,22168,27,6,4,2007,14,1,48999,18
361,10040,2007-04-21,16:03,7,1,浦和,川崎F,埼玉スタジアム2002,12,21.9,55.0,50531,29,6,4,2007,16,20,62010,10
362,10041,2007-04-21,16:03,7,1,千葉,大宮,フクダ電子アリーナ,12,19.5,70.0,9481,14,6,4,2007,16,5,19470,8
363,10042,2007-04-21,16:03,7,1,名古屋,神戸,名古屋市瑞穂陸上競技場,12,20.9,58.0,10363,26,6,4,2007,16,6,20223,25
364,10043,2007-04-21,18:34,7,1,甲府,柏,山梨県小瀬スポーツ公園陸上競技場,12,18.8,54.0,11437,35,6,4,2007,18,23,15859,17
365,10044,2007-04-21,19:04,7,1,清水,鹿島,日本平スタジアム,12,17.6,82.0,12738,40,6,4,2007,19,21,20248,28
366,10045,2007-04-21,19:05,7,1,広島,新潟,広島ビッグアーチ,21,18.3,67.0,8326,38,6,4,2007,19,11,36894,13
367,10046,2007-04-22,16:01,7,2,横浜FM,大分,日産スタジアム,12,20.8,63.0,17219,41,0,4,2007,16,19,72081,7
368,10047,2007-04-22,16:03,7,2,G大阪,磐田,万博記念競技場,34,19.9,80.0,14495,21,0,4,2007,16,2,21000,24
