,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,attendance,day_of_the_week,kick_off_time_hour,month,home_team_id,capacity,away_team_id,match_date_tear
236,9426,"2006,10,14",15:04,27,1,新潟,京都,39,1,21.6,45,36272,6,15,10,13,41684,3,2006
237,9427,"2006,10,14",15:04,27,1,磐田,大宮,17,12,22.0,46,11490,6,15,10,24,15165,8,2006
238,9428,"2006,10,14",14:02,27,1,名古屋,清水,26,13,23.5,51,9888,6,14,10,6,20223,21,2006
239,9429,"2006,10,14",14:04,27,1,G大阪,横浜FM,21,1,26.3,45,16281,6,14,10,2,21000,19,2006
240,9430,"2006,10,14",14:04,27,1,大分,C大阪,50,1,33.1,26,12843,6,14,10,7,30684,0,2006
241,9431,"2006,10,15",15:04,27,2,浦和,福岡,4,1,21.8,47,17541,0,15,10,20,21500,26,2006
242,9432,"2006,10,15",15:05,27,2,広島,FC東京,38,1,24.4,43,11689,0,15,10,11,36894,1,2006
243,9433,"2006,10,21",16:03,28,1,浦和,川崎F,29,1,18.9,65,50134,6,16,10,20,62010,10,2006
244,9434,"2006,10,21",15:04,28,1,千葉,大宮,14,1,20.3,54,12863,6,15,10,5,19470,8,2006
245,9435,"2006,10,21",14:04,28,1,横浜FM,鹿島,41,1,21.3,52,24333,6,14,10,19,72081,28,2006
246,9436,"2006,10,21",13:04,28,1,甲府,名古屋,35,1,24.3,42,9747,6,13,10,23,15859,6,2006
247,9437,"2006,10,21",15:04,28,1,清水,新潟,40,1,21.8,66,13244,6,15,10,21,20248,13,2006
248,9438,"2006,10,21",14:04,28,1,京都,大分,23,1,23.1,40,8491,6,14,10,3,20588,7,2006
249,9439,"2006,10,21",15:04,28,1,福岡,磐田,46,1,24.8,37,16445,6,15,10,26,22331,24,2006
250,9440,"2006,10,22",15:04,28,2,FC東京,G大阪,27,12,21.8,60,36161,0,15,10,1,48999,2,2006
251,9441,"2006,10,22",15:05,28,2,C大阪,広島,32,12,24.8,47,7897,0,15,10,0,15516,11,2006
252,9442,"2006,10,28",14:00,29,1,大宮,FC東京,4,12,21.3,51,10074,6,14,10,8,21500,1,2006
253,9443,"2006,10,28",14:04,29,1,川崎F,京都,55,2,22.1,52,10505,6,14,10,10,26827,3,2006
254,9444,"2006,10,28",14:04,29,1,甲府,C大阪,35,1,22.5,45,9852,6,14,10,23,15859,0,2006
255,9445,"2006,10,28",14:04,29,1,新潟,福岡,39,1,20.3,48,38203,6,14,10,13,41684,26,2006
256,9446,"2006,10,28",14:05,29,1,磐田,浦和,17,2,22.2,66,16162,6,14,10,24,15165,20,2006
257,9447,"2006,10,28",14:00,29,1,名古屋,千葉,56,9,22.9,37,18534,6,14,10,6,41255,5,2006
258,9448,"2006,10,28",14:04,29,1,広島,横浜FM,38,1,23.0,55,16162,6,14,10,11,36894,19,2006
259,9449,"2006,10,29",15:04,29,2,G大阪,清水,21,26,22.2,43,19170,0,15,10,2,21000,21,2006
260,9450,"2006,10,29",15:05,29,2,大分,鹿島,22,1,21.1,49,28690,0,15,10,7,31997,28,2006
261,9451,"2006,11,11",15:05,30,1,鹿島,G大阪,52,29,19.5,66,14663,6,15,11,28,37496,2,2006
262,9452,"2006,11,11",15:04,30,1,浦和,横浜FM,29,34,14.8,83,52582,6,15,11,20,62010,19,2006
263,9453,"2006,11,11",15:01,30,1,千葉,新潟,14,32,17.6,84,11286,6,15,11,5,19470,13,2006
264,9454,"2006,11,11",15:04,30,1,FC東京,川崎F,27,37,14.8,77,23251,6,15,11,1,48999,10,2006
265,9455,"2006,11,11",15:04,30,1,清水,大宮,40,32,16.1,90,9079,6,15,11,21,20248,8,2006
266,9456,"2006,11,11",15:04,30,1,京都,甲府,23,12,15.5,87,5566,6,15,11,3,20588,23,2006
267,9457,"2006,11,11",15:03,30,1,C大阪,磐田,32,34,16.8,77,7873,6,15,11,0,15516,24,2006
268,9458,"2006,11,11",15:05,30,1,福岡,広島,46,34,14.1,80,11505,6,15,11,26,22331,11,2006
269,9459,"2006,11,11",15:05,30,1,大分,名古屋,22,0,15.6,77,19273,6,15,11,7,31997,6,2006
270,9460,"2006,11,18",14:01,31,1,大宮,鹿島,29,1,13.7,42,12094,6,14,11,8,62010,28,2006
271,9461,"2006,11,18",14:04,31,1,川崎F,福岡,55,12,14.6,38,12871,6,14,11,10,26827,26,2006
272,9462,"2006,11,18",14:05,31,1,横浜FM,清水,41,12,14.4,36,20258,6,14,11,19,72081,21,2006
273,9463,"2006,11,18",14:04,31,1,甲府,大分,35,12,13.4,38,9156,6,14,11,23,15859,7,2006
274,9464,"2006,11,18",14:04,31,1,磐田,FC東京,17,12,14.7,52,14406,6,14,11,24,15165,1,2006
275,9465,"2006,11,18",14:04,31,1,名古屋,浦和,56,0,13.1,62,32109,6,14,11,6,41255,20,2006
276,9466,"2006,11,18",14:04,31,1,広島,京都,38,32,8.4,76,8182,6,14,11,11,36894,3,2006
277,9467,"2006,11,19",15:05,31,2,新潟,C大阪,39,14,13.2,53,40393,0,15,11,13,41684,0,2006
278,9468,"2006,11,19",15:05,31,2,G大阪,千葉,21,32,12.6,83,16950,0,15,11,2,21000,5,2006
279,9469,"2006,11,23",15:00,32,1,鹿島,新潟,52,12,13.1,49,12178,4,15,11,28,37496,13,2006
280,9470,"2006,11,23",15:04,32,1,浦和,甲府,29,12,13.4,48,57781,4,15,11,20,62010,23,2006
281,9471,"2006,11,23",15:01,32,1,千葉,広島,14,12,14.3,48,12049,4,15,11,5,19470,11,2006
282,9472,"2006,11,23",15:04,32,1,FC東京,横浜FM,27,12,12.3,45,23553,4,15,11,1,48999,19,2006
283,9473,"2006,11,23",15:04,32,1,清水,川崎F,40,12,14.4,60,12172,4,15,11,21,20248,10,2006
284,9474,"2006,11,23",15:04,32,1,京都,磐田,23,12,12.1,59,13785,4,15,11,3,20588,24,2006
285,9475,"2006,11,23",15:04,32,1,C大阪,名古屋,32,12,13.3,45,8737,4,15,11,0,15516,6,2006
286,9476,"2006,11,23",15:05,32,1,福岡,G大阪,46,32,11.1,84,20187,4,15,11,26,22331,2,2006
287,9477,"2006,11,23",15:00,32,1,大分,大宮,22,0,13.5,72,15841,4,15,11,7,31997,8,2006
288,9478,"2006,11,26",14:04,33,1,大宮,C大阪,29,12,15.9,44,9285,0,14,11,8,62010,0,2006
289,9479,"2006,11,26",14:03,33,1,FC東京,浦和,27,29,11.2,58,41528,0,14,11,1,48999,20,2006
290,9480,"2006,11,26",14:00,33,1,川崎F,鹿島,55,12,13.4,49,17518,0,14,11,10,26827,28,2006
291,9481,"2006,11,26",14:00,33,1,横浜FM,大分,41,12,13.3,46,24895,0,14,11,19,72081,7,2006
292,9482,"2006,11,26",14:03,33,1,甲府,千葉,35,12,9.1,50,15069,0,14,11,23,15859,5,2006
293,9483,"2006,11,26",14:00,33,1,磐田,清水,57,12,17.1,63,37711,0,14,11,24,51697,21,2006
294,9484,"2006,11,26",14:02,33,1,名古屋,福岡,26,14,14.1,66,10707,0,14,11,6,20223,26,2006
295,9485,"2006,11,26",14:05,33,1,G大阪,京都,21,14,14.3,73,16768,0,14,11,2,21000,3,2006
296,9486,"2006,11,26",14:02,33,1,広島,新潟,38,32,13.8,91,11214,0,14,11,11,36894,13,2006
297,9487,"2006,12,2",14:02,34,1,鹿島,磐田,52,1,14.8,40,16433,6,14,12,28,37496,24,2006
298,9488,"2006,12,2",14:04,34,1,浦和,G大阪,29,1,15.6,34,62241,6,14,12,20,62010,2,2006
299,9489,"2006,12,2",14:00,34,1,千葉,横浜FM,14,1,14.8,36,17175,6,14,12,5,19470,19,2006
300,9490,"2006,12,2",14:04,34,1,新潟,大宮,39,32,8.1,72,33993,6,14,12,13,41684,8,2006
301,9491,"2006,12,2",14:04,34,1,清水,広島,40,1,14.5,31,13581,6,14,12,21,20248,11,2006
302,9492,"2006,12,2",14:04,34,1,京都,名古屋,23,12,13.3,48,9110,6,14,12,3,20588,6,2006
303,9493,"2006,12,2",14:04,34,1,C大阪,川崎F,32,34,12.1,72,9278,6,14,12,0,15516,10,2006
304,9494,"2006,12,2",14:04,34,1,福岡,甲府,46,12,11.2,40,14703,6,14,12,26,22331,23,2006
305,9495,"2006,12,2",14:04,34,1,大分,FC東京,22,12,13.1,44,20854,6,14,12,7,31997,1,2006
306,9985,"2007,3,3",14:03,1,1,FC東京,広島,27,1,14.8,54,25257,6,14,3,1,48999,11,2007
307,9986,"2007,3,3",14:05,1,1,横浜FM,甲府,41,12,14.8,58,24466,6,14,3,19,72081,23,2007
308,9987,"2007,3,3",14:05,1,1,大分,新潟,22,1,19.8,54,20039,6,14,3,7,31997,13,2007
309,9988,"2007,3,3",15:00,1,1,川崎F,鹿島,55,2,15.4,60,20295,6,15,3,10,26827,28,2007
310,9989,"2007,3,3",15:03,1,1,清水,神戸,40,12,15.3,64,18333,6,15,3,21,20248,25,2007
311,9990,"2007,3,3",16:03,1,1,浦和,横浜FC,29,2,15.2,64,57188,6,16,3,20,62010,18,2007
312,9991,"2007,3,3",19:04,1,1,G大阪,大宮,21,12,14.4,47,18355,6,19,3,2,21000,8,2007
313,9992,"2007,3,4",16:00,1,2,柏,磐田,42,2,16.9,69,10960,0,16,3,17,15109,24,2007
314,9993,"2007,3,4",16:04,1,2,名古屋,千葉,26,1,19.2,51,18410,0,16,3,6,20223,5,2007
315,9994,"2007,3,10",14:04,2,1,甲府,名古屋,35,1,15.1,26,11791,6,14,3,23,15859,6,2007
316,9995,"2007,3,10",14:04,2,1,広島,柏,38,32,7.3,75,12891,6,14,3,11,36894,17,2007
317,9996,"2007,3,10",15:04,2,1,磐田,大分,17,9,12.0,58,11452,6,15,3,24,15165,7,2007
318,9997,"2007,3,10",16:05,2,1,大宮,FC東京,29,2,13.0,34,17023,6,16,3,8,62010,1,2007
319,9998,"2007,3,10",19:04,2,1,千葉,清水,14,12,10.8,70,15373,6,19,3,5,19470,21,2007
320,9999,"2007,3,10",19:03,2,1,横浜FC,横浜FM,49,1,10.6,65,13737,6,19,3,18,15440,19,2007
321,10000,"2007,3,11",14:03,2,2,鹿島,G大阪,52,12,11.4,45,18406,0,14,3,28,37496,2,2007
322,10001,"2007,3,11",16:01,2,2,新潟,浦和,45,31,2.5,68,40524,0,16,3,13,41684,20,2007
323,10002,"2007,3,11",16:03,2,2,神戸,川崎F,16,1,8.7,25,14664,0,16,3,25,28425,10,2007
324,10003,"2007,3,17",13:04,3,1,大分,大宮,22,1,11.6,35,16870,6,13,3,7,31997,8,2007
325,10004,"2007,3,17",14:02,3,1,浦和,甲府,29,1,11.8,26,39494,6,14,3,20,62010,23,2007
326,10005,"2007,3,17",15:04,3,1,清水,柏,40,12,10.0,53,11460,6,15,3,21,20248,17,2007
327,10006,"2007,3,17",16:03,3,1,千葉,鹿島,14,1,7.8,53,14814,6,16,3,5,19470,28,2007
328,10007,"2007,3,17",16:05,3,1,横浜FM,神戸,41,1,8.0,45,16657,6,16,3,19,72081,25,2007
329,10008,"2007,3,17",19:05,3,1,川崎F,横浜FC,55,12,6.0,25,18621,6,19,3,10,26827,18,2007
330,10009,"2007,3,17",19:03,3,1,G大阪,広島,21,1,3.6,49,14123,6,19,3,2,21000,11,2007
331,10010,"2007,3,18",14:03,3,2,名古屋,新潟,26,1,10.1,29,11620,0,14,3,6,20223,13,2007
332,10011,"2007,3,18",16:03,3,2,FC東京,磐田,27,1,8.1,28,27046,0,16,3,1,48999,24,2007
333,10012,"2007,3,31",14:04,4,1,甲府,G大阪,35,12,15.9,37,13064,6,14,3,23,15859,2,2007
334,10013,"2007,3,31",14:00,4,1,新潟,川崎F,45,32,11.3,56,31500,6,14,3,13,41684,10,2007
335,10014,"2007,3,31",14:04,4,1,磐田,千葉,17,12,16.5,66,12379,6,14,3,24,15165,5,2007
336,10015,"2007,3,31",16:00,4,1,大宮,清水,4,12,16.1,61,7737,6,16,3,8,21500,21,2007
337,10016,"2007,3,31",18:05,4,1,広島,横浜FM,38,12,17.7,78,9337,6,18,3,11,36894,19,2007
338,10017,"2007,3,31",19:04,4,1,柏,FC東京,42,12,15.0,84,10793,6,19,3,17,15109,1,2007
339,10018,"2007,3,31",19:04,4,1,神戸,鹿島,16,0,18.6,68,10518,6,19,3,25,28425,28,2007
340,10019,"2007,4,1",14:00,4,2,横浜FC,名古屋,49,12,20.4,57,10225,0,14,4,18,15440,6,2007
341,10020,"2007,4,1",16:04,4,2,大分,浦和,22,0,15.4,74,27163,0,16,4,7,31997,20,2007
342,10021,"2007,4,7",13:01,5,1,甲府,神戸,35,12,17.4,28,8373,6,13,4,23,15859,25,2007
343,10022,"2007,4,7",14:04,5,1,FC東京,新潟,27,12,17.4,32,21092,6,14,4,1,48999,13,2007
344,10023,"2007,4,7",14:03,5,1,名古屋,広島,56,12,15.0,53,16825,6,14,4,6,41255,11,2007
345,10024,"2007,4,7",14:03,5,1,G大阪,川崎F,21,32,13.4,66,18587,6,14,4,2,21000,10,2007
346,10025,"2007,4,7",16:00,5,1,鹿島,大宮,52,2,14.6,58,10234,6,16,4,28,37496,8,2007
347,10026,"2007,4,7",16:00,5,1,横浜FM,柏,41,12,15.5,47,18960,6,16,4,19,72081,17,2007
348,10027,"2007,4,7",19:04,5,1,浦和,磐田,29,14,16.4,49,45025,6,19,4,20,62010,24,2007
349,10028,"2007,4,8",16:03,5,2,千葉,横浜FC,14,12,15.9,56,15584,0,16,4,5,19470,18,2007
350,10029,"2007,4,8",16:03,5,2,清水,大分,40,12,15.0,59,13225,0,16,4,21,20248,7,2007
351,10030,"2007,4,14",13:00,6,1,大宮,名古屋,4,1,23.1,27,6584,6,13,4,8,21500,6,2007
352,10031,"2007,4,14",14:03,6,1,横浜FC,鹿島,41,6,24.0,31,19367,6,14,4,18,72081,28,2007
353,10032,"2007,4,14",14:04,6,1,広島,甲府,38,1,19.3,40,7181,6,14,4,11,36894,23,2007
354,10033,"2007,4,14",15:04,6,1,新潟,G大阪,45,29,10.8,79,32686,6,15,4,13,41684,2,2007
355,10034,"2007,4,14",15:01,6,1,神戸,千葉,16,1,19.0,32,10983,6,15,4,25,28425,5,2007
356,10035,"2007,4,14",16:00,6,1,磐田,横浜FM,17,1,17.8,36,11864,6,16,4,24,15165,19,2007
357,10036,"2007,4,15",15:05,6,2,柏,浦和,28,26,16.9,56,35013,0,15,4,17,54224,20,2007
358,10037,"2007,4,15",15:00,6,2,川崎F,清水,55,2,19.6,44,21208,0,15,4,10,26827,21,2007
359,10038,"2007,4,15",16:04,6,2,大分,FC東京,22,26,18.7,33,17431,0,16,4,7,31997,1,2007
360,10039,"2007,4,21",14:04,7,1,FC東京,横浜FC,27,13,22.4,46,22168,6,14,4,1,48999,18,2007
361,10040,"2007,4,21",16:03,7,1,浦和,川崎F,29,12,21.9,55,50531,6,16,4,20,62010,10,2007
362,10041,"2007,4,21",16:03,7,1,千葉,大宮,14,12,19.5,70,9481,6,16,4,5,19470,8,2007
363,10042,"2007,4,21",16:03,7,1,名古屋,神戸,26,12,20.9,58,10363,6,16,4,6,20223,25,2007
364,10043,"2007,4,21",18:34,7,1,甲府,柏,35,12,18.8,54,11437,6,18,4,23,15859,17,2007
365,10044,"2007,4,21",19:04,7,1,清水,鹿島,40,12,17.6,82,12738,6,19,4,21,20248,28,2007
366,10045,"2007,4,21",19:05,7,1,広島,新潟,38,21,18.3,67,8326,6,19,4,11,36894,13,2007
367,10046,"2007,4,22",16:01,7,2,横浜FM,大分,41,12,20.8,63,17219,0,16,4,19,72081,7,2007
368,10047,"2007,4,22",16:03,7,2,G大阪,磐田,21,34,19.9,80,14495,0,16,4,2,21000,24,2007
369,10048,"2007,4,28",13:03,8,1,横浜FC,清水,41,12,24.0,31,15008,6,13,4,18,72081,21,2007
370,10049,"2007,4,28",15:05,8,1,大分,G大阪,22,1,21.1,19,20806,6,15,4,7,31997,2,2007
371,10050,"2007,4,28",16:00,8,1,大宮,甲府,4,12,13.6,60,6628,6,16,4,8,21500,23,2007
372,10051,"2007,4,28",16:53,8,1,柏,名古屋,42,34,13.2,79,11077,6,16,4,17,15109,6,2007
373,10052,"2007,4,28",16:03,8,1,神戸,FC東京,16,1,21.3,19,9213,6,16,4,25,28425,1,2007
374,10053,"2007,4,28",19:01,8,1,新潟,横浜FM,45,12,11.3,66,41283,6,19,4,13,41684,19,2007
375,10054,"2007,4,28",19:04,8,1,磐田,広島,17,1,14.4,44,10131,6,19,4,24,15165,11,2007
376,10055,"2007,4,29",15:05,8,2,川崎F,千葉,55,1,21.0,33,21804,0,15,4,10,26827,5,2007
377,10056,"2007,4,29",16:00,8,2,鹿島,浦和,52,1,18.8,24,36146,0,16,4,28,37496,20,2007
378,10057,"2007,5,3",14:04,9,1,浦和,千葉,29,1,23.7,33,57440,4,14,5,20,62010,5,2007
379,10058,"2007,5,3",14:04,9,1,甲府,横浜FC,35,1,24.1,28,16279,4,14,5,23,15859,18,2007
380,10059,"2007,5,3",16:05,9,1,柏,新潟,48,1,22.1,36,13481,4,16,5,17,20000,13,2007
381,10060,"2007,5,3",16:05,9,1,FC東京,鹿島,27,1,20.1,43,30436,4,16,5,1,48999,28,2007
382,10061,"2007,5,3",16:03,9,1,名古屋,大分,26,1,21.0,41,14146,4,16,5,6,20223,7,2007
383,10062,"2007,5,3",16:03,9,1,神戸,G大阪,16,1,21.1,49,22236,4,16,5,25,28425,2,2007
384,10063,"2007,5,3",16:04,9,1,広島,大宮,38,12,20.8,46,13220,4,16,5,11,36894,8,2007
385,10064,"2007,5,3",19:04,9,1,横浜FM,川崎F,41,1,18.3,64,33498,4,19,5,19,72081,10,2007
386,10065,"2007,5,3",19:05,9,1,清水,磐田,40,1,16.9,76,20318,4,19,5,21,20248,24,2007
387,10066,"2007,5,6",13:03,10,1,横浜FC,神戸,49,32,17.2,83,4458,0,13,5,18,15440,25,2007
388,10067,"2007,5,6",13:00,10,1,大分,広島,22,0,18.9,78,20224,0,13,5,7,31997,11,2007
389,10068,"2007,5,6",14:04,10,1,新潟,甲府,45,32,17.1,73,39507,0,14,5,13,41684,23,2007
390,10069,"2007,5,6",14:04,10,1,G大阪,清水,21,32,18.3,86,18223,0,14,5,2,21000,21,2007
391,10070,"2007,5,6",15:04,10,1,鹿島,横浜FM,52,32,19.4,73,13344,0,15,5,28,37496,19,2007
392,10071,"2007,5,6",16:01,10,1,大宮,浦和,29,32,17.8,84,33162,0,16,5,8,62010,20,2007
393,10072,"2007,5,6",16:04,10,1,川崎F,FC東京,55,32,16.9,83,14983,0,16,5,10,26827,1,2007
394,10073,"2007,5,6",16:02,10,1,磐田,名古屋,6,34,17.5,81,23142,0,16,5,24,51697,6,2007
395,10074,"2007,5,6",19:03,10,1,千葉,柏,14,32,17.9,74,11969,0,19,5,5,19470,17,2007
396,10075,"2007,5,12",14:05,11,1,横浜FM,名古屋,41,1,22.6,43,19074,6,14,5,19,72081,6,2007
397,10076,"2007,5,12",14:04,11,1,広島,横浜FC,38,12,21.8,37,13636,6,14,5,11,36894,18,2007
398,10077,"2007,5,12",15:04,11,1,清水,新潟,40,1,20.1,66,12197,6,15,5,21,20248,13,2007
399,10078,"2007,5,12",16:04,11,1,柏,大分,42,1,22.7,39,9374,6,16,5,17,15109,7,2007
400,10079,"2007,5,12",19:00,11,1,鹿島,磐田,52,1,19.9,60,13259,6,19,5,28,37496,24,2007
401,10080,"2007,5,12",19:04,11,1,FC東京,千葉,27,1,18.8,65,21821,6,19,5,1,48999,5,2007
402,10081,"2007,5,13",14:04,11,2,甲府,川崎F,35,1,26.5,19,12686,0,14,5,23,15859,10,2007
403,10082,"2007,5,13",15:03,11,2,神戸,大宮,16,1,22.2,31,7769,0,15,5,25,28425,8,2007
404,10083,"2007,5,13",16:03,11,2,浦和,G大阪,29,1,22.6,63,55258,0,16,5,20,62010,2,2007
405,10084,"2007,5,19",13:00,12,1,G大阪,柏,21,42,18.3,58,13765,6,13,5,2,21000,17,2007
406,10085,"2007,5,19",14:04,12,1,新潟,鹿島,45,12,16.6,69,38268,6,14,5,13,41684,28,2007
407,10086,"2007,5,19",14:02,12,1,名古屋,浦和,56,0,20.4,51,34347,6,14,5,6,41255,20,2007
408,10087,"2007,5,19",14:05,12,1,大分,川崎F,22,9,20.9,55,15371,6,14,5,7,31997,10,2007
409,10088,"2007,5,19",16:00,12,1,大宮,横浜FC,4,23,16.3,82,9466,6,16,5,8,21500,18,2007
410,10089,"2007,5,19",16:00,12,1,千葉,広島,14,12,20.8,63,10983,6,16,5,5,19470,11,2007
411,10090,"2007,5,19",19:04,12,1,甲府,清水,35,12,19.9,30,12422,6,19,5,23,15859,21,2007
412,10091,"2007,5,20",15:04,12,2,磐田,神戸,17,1,22.4,42,12149,0,15,5,24,15165,25,2007
413,10092,"2007,5,20",16:01,12,2,横浜FM,FC東京,41,1,21.7,29,25811,0,16,5,19,72081,1,2007
414,10093,"2007,5,26",13:03,13,1,横浜FC,大分,49,1,27.5,38,4935,6,13,5,18,15440,7,2007
415,10094,"2007,5,26",15:04,13,1,FC東京,名古屋,27,1,27.2,37,22679,6,15,5,1,48999,6,2007
416,10095,"2007,5,26",15:03,13,1,神戸,柏,16,1,25.9,42,9173,6,15,5,25,28425,17,2007
417,10096,"2007,5,26",16:03,13,1,鹿島,甲府,52,1,23.9,47,10081,6,16,5,28,37496,23,2007
418,10097,"2007,5,26",19:04,13,1,千葉,G大阪,14,1,23.7,59,14405,6,19,5,5,19470,2,2007
419,10098,"2007,5,26",19:04,13,1,広島,清水,38,1,19.6,70,10514,6,19,5,11,36894,21,2007
420,10099,"2007,5,27",15:04,13,2,浦和,横浜FM,29,1,27.9,31,51829,0,15,5,20,62010,19,2007
421,10100,"2007,5,27",15:00,13,2,川崎F,大宮,55,2,28.8,24,14033,0,15,5,10,26827,8,2007
422,10101,"2007,5,27",16:03,13,2,磐田,新潟,17,1,26.7,33,11734,0,16,5,24,15165,13,2007
423,10102,"2007,6,9",13:04,14,1,柏,大宮,48,12,24.1,44,12730,6,13,6,17,20000,8,2007
424,10103,"2007,6,9",14:05,14,1,G大阪,横浜FC,21,13,20.3,72,19752,6,14,6,2,21000,18,2007
425,10104,"2007,6,9",15:04,14,1,新潟,神戸,45,12,23.7,57,38667,6,15,6,13,41684,25,2007
426,10105,"2007,6,9",15:00,14,1,大分,鹿島,22,12,22.8,53,21804,6,15,6,7,31997,28,2007
427,10106,"2007,6,9",19:03,14,1,横浜FM,千葉,41,32,20.8,75,23028,6,19,6,19,72081,5,2007
428,10107,"2007,6,9",19:04,14,1,名古屋,川崎F,56,0,17.3,82,21190,6,19,6,6,41255,10,2007
429,10108,"2007,6,10",14:02,14,2,甲府,磐田,35,12,20.3,64,11389,0,14,6,23,15859,24,2007
430,10109,"2007,6,10",16:04,14,2,清水,FC東京,40,1,24.5,55,15322,0,16,6,21,20248,1,2007
431,10110,"2007,8,1",19:32,14,3,浦和,広島,29,1,28.8,70,38682,3,19,8,20,62010,11,2007
432,10111,"2007,6,16",13:03,15,1,神戸,大分,16,1,26.5,51,13966,6,13,6,25,28425,7,2007
433,10112,"2007,6,16",14:05,15,1,川崎F,柏,55,1,31.7,19,15244,6,14,6,10,26827,17,2007
434,10113,"2007,6,16",15:04,15,1,清水,横浜FM,40,1,25.5,64,15078,6,15,6,21,20248,19,2007
435,10114,"2007,6,16",16:00,15,1,鹿島,広島,52,1,22.1,53,10524,6,16,6,28,37496,11,2007
436,10115,"2007,6,16",16:04,15,1,G大阪,名古屋,21,1,28.5,34,20473,6,16,6,2,21000,6,2007
437,10116,"2007,6,16",19:00,15,1,大宮,新潟,4,1,22.9,49,16795,6,19,6,8,21500,13,2007
438,10117,"2007,6,16",19:04,15,1,横浜FC,磐田,41,1,23.6,44,13605,6,19,6,18,72081,24,2007
439,10118,"2007,6,17",16:03,15,2,千葉,甲府,14,1,23.4,55,13229,0,16,6,5,19470,23,2007
440,10119,"2007,6,17",16:04,15,2,FC東京,浦和,27,1,23.5,59,38439,0,16,6,1,48999,20,2007
441,10120,"2007,6,20",19:05,16,1,浦和,神戸,4,1,26.1,61,16709,3,19,6,20,21500,25,2007
442,10121,"2007,6,20",19:04,16,1,柏,鹿島,42,1,23.8,72,10273,3,19,6,17,15109,28,2007
443,10122,"2007,6,20",19:04,16,1,FC東京,甲府,27,1,24.7,65,17264,3,19,6,1,48999,23,2007
444,10123,"2007,6,20",19:00,16,1,横浜FM,G大阪,49,1,23.9,70,13956,3,19,6,19,15440,2,2007
445,10124,"2007,6,20",19:03,16,1,新潟,横浜FC,45,1,25.2,61,36182,3,19,6,13,41684,18,2007
446,10125,"2007,6,20",19:04,16,1,磐田,大宮,17,1,23.4,82,9292,3,19,6,24,15165,8,2007
447,10126,"2007,6,20",19:03,16,1,名古屋,清水,26,1,24.3,74,9416,3,19,6,6,20223,21,2007
448,10127,"2007,6,20",19:04,16,1,広島,川崎F,38,12,22.9,86,6037,3,19,6,11,36894,10,2007
449,10128,"2007,6,20",19:05,16,1,大分,千葉,22,0,23.7,82,15508,3,19,6,7,31997,5,2007
450,10129,"2007,6,23",14:04,17,1,清水,浦和,40,1,27.1,57,20300,6,14,6,21,20248,20,2007
451,10130,"2007,6,23",15:00,17,1,川崎F,磐田,55,1,29.7,32,16614,6,15,6,10,26827,24,2007
452,10131,"2007,6,23",16:03,17,1,千葉,新潟,14,1,27.6,47,15069,6,16,6,5,19470,13,2007
453,10132,"2007,6,23",17:03,17,1,横浜FC,柏,49,1,24.3,57,7232,6,17,6,18,15440,17,2007
454,10133,"2007,6,23",19:04,17,1,甲府,大分,35,12,25.3,61,11298,6,19,6,23,15859,7,2007
455,10134,"2007,6,23",19:01,17,1,G大阪,FC東京,21,1,25.8,57,15640,6,19,6,2,21000,1,2007
456,10135,"2007,6,23",19:04,17,1,神戸,広島,16,1,26.8,48,10362,6,19,6,25,28425,11,2007
457,10136,"2007,6,24",15:00,17,2,大宮,横浜FM,4,32,23.4,71,10051,0,15,6,8,21500,19,2007
458,10137,"2007,6,24",16:00,17,2,鹿島,名古屋,52,32,23.7,75,14317,0,16,6,28,37496,6,2007
459,10138,"2007,6,30",13:03,18,1,名古屋,甲府,26,1,32.5,45,10264,6,13,6,6,20223,23,2007
460,10139,"2007,6,30",14:06,18,1,横浜FC,千葉,41,12,26.9,61,43117,6,14,6,18,72081,5,2007
461,10140,"2007,6,30",16:00,18,1,鹿島,FC東京,52,12,22.8,71,15712,6,16,6,28,37496,1,2007
462,10141,"2007,6,30",16:00,18,1,大宮,G大阪,4,12,23.8,67,10049,6,16,6,8,21500,2,2007
463,10142,"2007,6,30",16:04,18,1,柏,清水,42,12,23.2,71,11489,6,16,6,17,15109,21,2007
464,10143,"2007,6,30",16:03,18,1,新潟,広島,45,12,24.1,68,40858,6,16,6,13,41684,11,2007
465,10144,"2007,6,30",19:00,18,1,川崎F,神戸,55,42,23.6,66,17299,6,19,6,10,26827,25,2007
466,10145,"2007,6,30",19:01,18,1,磐田,浦和,6,14,23.9,80,35072,6,19,6,24,51697,20,2007
467,10146,"2007,6,30",19:04,18,1,大分,横浜FM,22,12,26.3,69,20315,6,19,6,7,31997,19,2007
468,10147,"2007,8,11",19:02,19,1,浦和,柏,29,1,30.0,67,47359,6,19,8,20,62010,17,2007
469,10148,"2007,8,11",19:04,19,1,千葉,川崎F,14,1,27.5,82,16070,6,19,8,5,19470,10,2007
470,10149,"2007,8,11",19:04,19,1,FC東京,大分,27,1,29.7,60,20689,6,19,8,1,48999,7,2007
471,10150,"2007,8,11",19:00,19,1,横浜FM,横浜FC,41,1,29.3,66,53916,6,19,8,19,72081,18,2007
472,10151,"2007,8,11",19:03,19,1,清水,大宮,40,1,26.9,79,15047,6,19,8,21,20248,8,2007
